,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
10317,ChEMBL,assays_horizontal_100_ac3_ev,Unionable,24.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['chmbl_d', 'ss_d', 'dscrptn', 'dc_d', 'ss_tss', 'tss_d', 'ss_rgnsm', 'ss_tx_d', 'td', 'b_frmt', 'cnfdnc_scr', 'ss_tp', 'rltnshp_tp', 'ss_tst_tp', 'crtd_b', 'ss_cll_tp', 'cll_d', 'ss_sbclllr_frctn', 'src_d', 'ss_strn']",,0.1,0.05,1.0
10324,ChEMBL,assays_horizontal_50_ac4_av,Unionable,24.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_ASSI', 'assays_CHI', 'assays_Des', 'assays_DOI', 'assays_TISI', 'assays_ASSTIS', 'assays_ASSTAI', 'assays_ASSOR', 'assays_T', 'assays_BFOR', 'assays_ASTY', 'assays_CONFSCO', 'assays_ASSTET', 'assays_CURB', 'assays_RELTY', 'assays_ASCETY', 'assays_CI', 'assays_SI', 'assays_ASSSTR', 'assays_ASSUBCELFR']",,0.1,0.05,1.0
10345,ChEMBL,assays_horizontal_100_ac4_ev,Unionable,24.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_CHEI', 'assays_ASSI', 'assays_Des', 'assays_DOI', 'assays_ASSTIS', 'assays_TISI', 'assays_ASTAI', 'assays_ASOR', 'assays_T', 'assays_BFOR', 'assays_RELATITY', 'assays_CONSCO', 'assays_ASST', 'assays_CUB', 'assays_ASSTT', 'assays_ASCTY', 'assays_CEI', 'assays_ASSSUBCELFR', 'assays_SI', 'assays_ASSTR']",0 days 00:02:36.584050,0.0,0.0,0.0
10353,ChEMBL,assays_horizontal_100_ac5_av,Unionable,24.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chmbl_d', 'assays_ss_d', 'assays_dscrptn', 'assays_dc_d', 'assays_ss_tss', 'assays_tss_d', 'assays_ss_tx_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_ss_tp', 'assays_rltnshp_tp', 'assays_crtd_b', 'assays_ss_tst_tp', 'assays_ss_cll_tp', 'assays_cll_d', 'assays_ss_sbclllr_frctn', 'assays_ss_strn', 'assays_src_d']",0 days 00:08:32.358735,0.0,0.0,0.0
10357,ChEMBL,assays_horizontal_50_ac5_ev,Unionable,24.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chmbl_d', 'assays_ss_d', 'assays_dscrptn', 'assays_dc_d', 'assays_tss_d', 'assays_ss_tss', 'assays_ss_tx_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_ss_tp', 'assays_ss_cll_tp', 'assays_ss_tst_tp', 'assays_cll_d', 'assays_src_d', 'assays_ss_sbclllr_frctn', 'assays_ss_strn']",0 days 00:02:21.795935,0.0,0.0,0.0
10362,ChEMBL,assays_horizontal_50_ac2_ev,Unionable,24.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['CHEI', 'ASSI', 'Desc', 'DI', 'TII', 'ASSTIS', 'ASTI', 'ASSORGA', 'Ti', 'BFOR', 'RELATT', 'CONFSC', 'ASSTY', 'CURAB', 'ASTT', 'ASCETY', 'CI', 'SRI', 'ASSSUBCELFRAC', 'ASST']",,0.18,0.1,1.0
10364,ChEMBL,assays_horizontal_100_ac1_ev,Unionable,24.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_doc_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_tax_id', 'assays_assay_organism', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_assay_type', 'assays_confidence_score', 'assays_assay_test_type', 'assays_curated_by', 'assays_cell_id', 'assays_assay_cell_type', 'assays_assay_subcellular_fraction', 'assays_src_id', 'assays_assay_strain']",,0.71,0.55,1.0
10372,ChEMBL,assays_horizontal_50_ac2_av,Unionable,24.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['ASI', 'CHI', 'Descr', 'DOI', 'ASSTIS', 'TII', 'ASSTI', 'ASOR', 'Ti', 'BAFO', 'CONSC', 'ASTY', 'RELATITY', 'ASTET', 'CEI', 'CUB', 'ASSCETY', 'SI', 'ASSUBCELFRA', 'ASST']",,0.33,0.2,1.0
10387,ChEMBL,assays_horizontal_0_ac2_av,Unionable,24.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['CHI', 'ASI', 'Descri', 'DOI', 'TII', 'ASTIS', 'ASORGA', 'ASSTI', 'Ti', 'BAFOR', 'RELATTY', 'CONFSCO', 'ASTY', 'ASSTETY', 'CUB', 'CEI', 'ASCETY', 'ASSSUBCFR', 'SI', 'ASST']",,0.26,0.15,1.0
10390,ChEMBL,assays_horizontal_100_ac5_ev,Unionable,24.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chmbl_d', 'assays_ss_d', 'assays_dscrptn', 'assays_dc_d', 'assays_tss_d', 'assays_ss_tss', 'assays_ss_tx_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_ss_tp', 'assays_rltnshp_tp', 'assays_ss_tst_tp', 'assays_crtd_b', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_ss_strn', 'assays_ss_sbclllr_frctn', 'assays_src_d']",0 days 00:02:10.481279,0.0,0.0,0.0
10405,ChEMBL,assays_horizontal_50_ac5_av,Unionable,24.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chmbl_d', 'assays_ss_d', 'assays_dscrptn', 'assays_dc_d', 'assays_tss_d', 'assays_ss_tss', 'assays_ss_rgnsm', 'assays_ss_tx_d', 'assays_td', 'assays_b_frmt', 'assays_ss_tp', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_crtd_b', 'assays_ss_tst_tp', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_ss_strn', 'assays_ss_sbclllr_frctn', 'assays_src_d']",,0.0,0.0,0.0
10406,ChEMBL,assays_horizontal_100_ac2_av,Unionable,24.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['CHEI', 'ASSI', 'Des', 'DI', 'TII', 'ASTI', 'ASSTAI', 'ASSORG', 'Ti', 'BAFO', 'CONSCO', 'RELATY', 'CURB', 'AST', 'ASSTT', 'ASCTY', 'CI', 'SRI', 'ASSSUBCEFRAC', 'ASSST']",,0.26,0.15,1.0
10431,ChEMBL,assays_horizontal_0_ac5_ev,Unionable,24.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_ss_d', 'assays_chmbl_d', 'assays_dscrptn', 'assays_dc_d', 'assays_tss_d', 'assays_ss_tss', 'assays_ss_tx_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_ss_tp', 'assays_ss_tst_tp', 'assays_crtd_b', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_src_d', 'assays_ss_sbclllr_frctn', 'assays_ss_strn']",,0.0,0.0,0.0
10446,ChEMBL,assays_horizontal_100_ac5_av,Unionable,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_ss_d', 'assays_chmbl_d', 'assays_dscrptn', 'assays_dc_d', 'assays_ss_tss', 'assays_td', 'assays_tss_d', 'assays_ss_tx_d', 'assays_ss_rgnsm', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_tst_tp', 'assays_ss_tp', 'assays_crtd_b', 'assays_ss_strn', 'assays_cll_d']",,0.0,0.0,0.0
10457,ChEMBL,assays_horizontal_50_ac5_av,Unionable,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_chmbl_d', 'assays_ss_d', 'assays_dscrptn', 'assays_dc_d', 'assays_tss_d', 'assays_ss_tss', 'assays_ss_tx_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_ss_tp', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_ss_tst_tp', 'assays_crtd_b', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_ss_sbclllr_frctn', 'assays_src_d', 'assays_ss_strn']",,0.0,0.0,0.0
10486,ChEMBL,assays_horizontal_50_ec_ev,Unionable,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['chembl_id', 'assay_id', 'description', 'doc_id', 'assay_tissue', 'tissue_id', 'assay_tax_id', 'assay_organism', 'tid', 'bao_format', 'relationship_type', 'assay_type', 'confidence_score', 'curated_by', 'assay_test_type', 'assay_cell_type', 'cell_id', 'assay_subcellular_fraction', 'src_id', 'assay_strain']",0 days 00:02:55.509569,1.0,1.0,1.0
10501,ChEMBL,assays_horizontal_0_ac3_ev,Unionable,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['chmbl_d', 'ss_d', 'dscrptn', 'dc_d', 'ss_tss', 'tss_d', 'ss_tx_d', 'ss_rgnsm', 'td', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_tp', 'crtd_b', 'ss_tst_tp', 'ss_cll_tp', 'cll_d', 'ss_strn', 'ss_sbclllr_frctn', 'src_d']",0 days 00:03:24.435956,0.1,0.05,1.0
10509,ChEMBL,assays_horizontal_0_ac2_ev,Unionable,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['CHI', 'ASI', 'Descr', 'DI', 'ASSTIS', 'TII', 'ASTAI', 'ASSORG', 'Ti', 'BFO', 'ASSTY', 'RELATT', 'ASTTY', 'CONFSCO', 'CURAB', 'CEI', 'ASCETY', 'ASSTR', 'SRI', 'ASSSUBCEFRAC']",0 days 00:11:17.557457,0.62,0.45,1.0
10517,ChEMBL,assays_horizontal_0_ec_av,Unionable,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['chembl_id', 'assay_id', 'description', 'doc_id', 'assay_tissue', 'tissue_id', 'assay_tax_id', 'assay_organism', 'tid', 'bao_format', 'assay_type', 'relationship_type', 'confidence_score', 'curated_by', 'assay_test_type', 'cell_id', 'assay_cell_type', 'assay_subcellular_fraction', 'src_id', 'assay_strain']",,1.0,1.0,1.0
10527,ChEMBL,assays_horizontal_50_ac2_ev,Unionable,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['ASSI', 'CHEI', 'Desc', 'DI', 'ASSTIS', 'TII', 'ASSORGA', 'ASTI', 'Ti', 'BFOR', 'RELATT', 'ASSTY', 'CONFSC', 'ASTT', 'CURAB', 'ASCETY', 'CI', 'SRI', 'ASSSUBCELFRAC', 'ASST']",,0.57,0.4,1.0
10531,ChEMBL,assays_horizontal_50_ac4_ev,Unionable,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_ASSI', 'assays_CHI', 'assays_Descri', 'assays_DI', 'assays_ASTIS', 'assays_TII', 'assays_ASSTI', 'assays_ASSOR', 'assays_T', 'assays_BAFO', 'assays_ASST', 'assays_CONFISCO', 'assays_RELTY', 'assays_ASTTY', 'assays_CURB', 'assays_CEI', 'assays_ASSCTY', 'assays_SI', 'assays_ASSUBFRA', 'assays_ASSST']",,0.0,0.0,0.0
10565,ChEMBL,assays_horizontal_100_ac3_ev,Unionable,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['ss_d', 'chmbl_d', 'dscrptn', 'dc_d', 'ss_tss', 'tss_d', 'ss_tx_d', 'ss_rgnsm', 'td', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'ss_tp', 'ss_tst_tp', 'ss_cll_tp', 'cll_d', 'src_d', 'ss_sbclllr_frctn', 'ss_strn']",,0.1,0.05,1.0
10569,ChEMBL,assays_horizontal_0_ac5_av,Unionable,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_ss_d', 'assays_chmbl_d', 'assays_dscrptn', 'assays_dc_d', 'assays_ss_tss', 'assays_tss_d', 'assays_ss_tx_d', 'assays_ss_rgnsm', 'assays_td', 'assays_b_frmt', 'assays_ss_tp', 'assays_rltnshp_tp', 'assays_cnfdnc_scr', 'assays_crtd_b', 'assays_ss_tst_tp', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_src_d', 'assays_ss_sbclllr_frctn', 'assays_ss_strn']",0 days 00:02:45.238825,0.0,0.0,0.0
10572,ChEMBL,assays_horizontal_100_ac1_ev,Unionable,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['assays_assay_id', 'assays_chembl_id', 'assays_description', 'assays_doc_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_tid', 'assays_bao_format', 'assays_relationship_type', 'assays_assay_type', 'assays_confidence_score', 'assays_curated_by', 'assays_assay_test_type', 'assays_assay_cell_type', 'assays_cell_id', 'assays_src_id', 'assays_assay_strain', 'assays_assay_subcellular_fraction']",,0.95,0.9,1.0
10584,ChEMBL,assays_horizontal_100_ac2_ev,Unionable,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction', 'tid', 'relationship_type', 'confidence_score', 'curated_by', 'src_id', 'src_assay_id', 'chembl_id', 'cell_id', 'bao_format', 'tissue_id', 'variant_id']","['CHI', 'ASI', 'Descri', 'DOI', 'TISI', 'ASTIS', 'ASSORG', 'ASSTI', 'Ti', 'BAFO', 'CONFISC', 'ASST', 'RELTY', 'ASTET', 'CURB', 'CI', 'ASSCTY', 'ASSSTR', 'SRI', 'ASSSUBCELFRA']",0 days 00:03:24.150486,0.62,0.45,1.0
