,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
28568,Magellan,itunes_amazon,itunes_amazon,65,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
29157,Magellan,itunes_amazon,itunes_amazon,66,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",1.0,1.0,1.0,
29659,Magellan,itunes_amazon,itunes_amazon,67,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
30030,Magellan,itunes_amazon,itunes_amazon,68,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",1.0,1.0,1.0,
30167,Magellan,itunes_amazon,itunes_amazon,69,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
30712,Magellan,itunes_amazon,itunes_amazon,70,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
31362,Magellan,itunes_amazon,itunes_amazon,71,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.88,0.78,1.0,
31615,Magellan,itunes_amazon,itunes_amazon,72,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",1.0,1.0,1.0,
32056,Magellan,itunes_amazon,itunes_amazon,73,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
32585,Magellan,itunes_amazon,itunes_amazon,74,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",1.0,1.0,1.0,
32847,Magellan,itunes_amazon,itunes_amazon,75,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
33487,Magellan,itunes_amazon,itunes_amazon,76,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",1.0,1.0,1.0,
33969,Magellan,itunes_amazon,itunes_amazon,77,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
34434,Magellan,itunes_amazon,itunes_amazon,78,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
34867,Magellan,itunes_amazon,itunes_amazon,79,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.88,0.78,1.0,
35196,Magellan,itunes_amazon,itunes_amazon,80,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",1.0,1.0,1.0,
35454,Magellan,itunes_amazon,itunes_amazon,81,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
35900,Magellan,itunes_amazon,itunes_amazon,82,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",1.0,1.0,1.0,
36472,Magellan,itunes_amazon,itunes_amazon,83,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
36757,Magellan,itunes_amazon,itunes_amazon,84,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",1.0,1.0,1.0,
37348,Magellan,itunes_amazon,itunes_amazon,85,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
37741,Magellan,itunes_amazon,itunes_amazon,86,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
38329,Magellan,itunes_amazon,itunes_amazon,87,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.88,0.78,1.0,
38587,Magellan,itunes_amazon,itunes_amazon,88,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",1.0,1.0,1.0,
39177,Magellan,itunes_amazon,itunes_amazon,89,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
39496,Magellan,itunes_amazon,itunes_amazon,90,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",1.0,1.0,1.0,
39825,Magellan,itunes_amazon,itunes_amazon,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
40349,Magellan,itunes_amazon,itunes_amazon,92,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",1.0,1.0,1.0,
40744,Magellan,itunes_amazon,itunes_amazon,93,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
41366,Magellan,itunes_amazon,itunes_amazon,94,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.94,0.89,1.0,
41485,Magellan,itunes_amazon,itunes_amazon,95,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 1, 1]","['id', 'Song_Name', 'Artist_Name', 'Album_Name', 'Genre', 'Price', 'CopyRight', 'Time', 'Released']","['id', 'Song_Name', 'Album_Name', 'CopyRight', 'Released', 'Artist_Name', 'Time', 'Genre', 'Price']",0.88,0.78,1.0,
