,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
18467,Wikidata,musicians_semjoinable,Musicians,42,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
18973,Wikidata,musicians_semjoinable,Musicians,43,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
19418,Wikidata,musicians_semjoinable,Musicians,44,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
19964,Wikidata,musicians_semjoinable,Musicians,45,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
20411,Wikidata,musicians_semjoinable,Musicians,46,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.86,0.75,1.0,
20562,Wikidata,musicians_semjoinable,Musicians,47,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.86,0.75,1.0,
21073,Wikidata,musicians_semjoinable,Musicians,48,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
21623,Wikidata,musicians_semjoinable,Musicians,49,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",1.0,1.0,1.0,
22046,Wikidata,musicians_semjoinable,Musicians,50,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
22647,Wikidata,musicians_semjoinable,Musicians,51,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
22853,Wikidata,musicians_semjoinable,Musicians,52,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
23458,Wikidata,musicians_semjoinable,Musicians,53,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
23684,Wikidata,musicians_semjoinable,Musicians,54,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.86,0.75,1.0,
24130,Wikidata,musicians_semjoinable,Musicians,55,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.86,0.75,1.0,
24660,Wikidata,musicians_semjoinable,Musicians,56,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
24992,Wikidata,musicians_semjoinable,Musicians,57,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",1.0,1.0,1.0,
25333,Wikidata,musicians_semjoinable,Musicians,58,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
25886,Wikidata,musicians_semjoinable,Musicians,59,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
26322,Wikidata,musicians_semjoinable,Musicians,60,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
27002,Wikidata,musicians_semjoinable,Musicians,61,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
27184,Wikidata,musicians_semjoinable,Musicians,62,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
27854,Wikidata,musicians_semjoinable,Musicians,63,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
28340,Wikidata,musicians_semjoinable,Musicians,64,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
28716,Wikidata,musicians_semjoinable,Musicians,65,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",1.0,1.0,1.0,
28847,Wikidata,musicians_semjoinable,Musicians,66,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
29506,Wikidata,musicians_semjoinable,Musicians,67,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",1.0,1.0,1.0,
29978,Wikidata,musicians_semjoinable,Musicians,68,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
30306,Wikidata,musicians_semjoinable,Musicians,69,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
30959,Wikidata,musicians_semjoinable,Musicians,70,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.86,0.75,1.0,
31175,Wikidata,musicians_semjoinable,Musicians,71,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.86,0.75,1.0,
31832,Wikidata,musicians_semjoinable,Musicians,72,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
32160,Wikidata,musicians_semjoinable,Musicians,73,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",1.0,1.0,1.0,
32347,Wikidata,musicians_semjoinable,Musicians,74,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
32942,Wikidata,musicians_semjoinable,Musicians,75,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
33456,Wikidata,musicians_semjoinable,Musicians,76,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
33934,Wikidata,musicians_semjoinable,Musicians,77,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
34381,Wikidata,musicians_semjoinable,Musicians,78,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.86,0.75,1.0,
34874,Wikidata,musicians_semjoinable,Musicians,79,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.86,0.75,1.0,
35103,Wikidata,musicians_semjoinable,Musicians,80,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
35649,Wikidata,musicians_semjoinable,Musicians,81,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",1.0,1.0,1.0,
35869,Wikidata,musicians_semjoinable,Musicians,82,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
36568,Wikidata,musicians_semjoinable,Musicians,83,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0.93,0.88,1.0,
