,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
17476,OpenData,miller2_both_0_30_ac3_av,View-Unionable,41.0,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Regional program (marker)', 'Project Browser country ID', 'CountryRegion ID', 'CIDA business delivery model (old)', 'Fund centre ID', 'Amount spent', 'Section ID', 'Desertification (marker)', 'Project number', 'Enviromental sustainability (marker)', 'Participatory development and good governance', 'Disability issues (marker)', 'Organisation name', 'Continent ID', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section name', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Trade development (marker)']","['mntspnt', 'prjctnmbr', 'rgnstnnm', 'rgnstnd', 'prjctbrwsrcntrd', 'cntrrgnnm', 'cntrrgnd', 'sctrd', 'sctrnm', 'fndcntrd', 'sctnd', 'rgnstnsb-clss', 'rgnstnclss', 'cntnntnm', 'cntnntd', 'ndgnssss(mrkr)', 'dsbltsss(mrkr)', 'bdvrst(mrkr)', 'dsrtfctn(mrkr)', 'rbnsss(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'chldrnsss(mrkr)', 'rgnstntp', 'gndrqlt(mrkr)', 'cdbsnssdlvrmdl(ld)', 'thsss(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'nvrmntlsstnblt(mrkr)', 'rgnlprgrm(mrkr)', 'sctrprcnt', 'cntrrgnprcnt', 'fsclr']",,0.21,0.13,0.5
17575,OpenData,miller2_both_0_1_ac2_av,View-Unionable,41.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['AmSp', 'OrgNa', 'OrgaID', 'PrBroCounID', 'CouRegN', 'CouReID', 'SecID', 'SeN', 'OrganS', 'OrganCl', 'ContiNa', 'OrgT', 'DisaIss', 'KnoFoDeve', 'YoIs', 'ContID', 'Biodi', 'IndigIs', 'TraDevelo', 'UrbIss', 'ChiIs', 'GeEqua', 'ICTAAToFoDevelo', 'CoRegPerc', 'SePe', 'FiY']",0 days 00:01:51.405695,0.0,0.0,0.0
17609,OpenData,miller2_both_0_30_ac4_av,View-Unionable,41.0,"[0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'PBA type', 'CountryRegion percent', 'Desertification (marker)', 'Organisation name', 'Untied amount(Project-level budget)', 'ICT as a tool for development (marker)', 'Section name', 'Division ID', 'Status', 'Indigenous issues (marker)', 'Sector name', 'CountryRegion name', 'Regional program (marker)', 'CountryRegion ID', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division name', 'Section ID', 'Fund centre ID', 'Fund centre name', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Participatory development and good governance']","['miller2_AmSp', 'miller2_UnAmProjBud', 'miller2_OrgNa', 'miller2_OrganID', 'miller2_ProjBrowCoID', 'miller2_CouReNa', 'miller2_CouRegID', 'miller2_SeID', 'miller2_SeN', 'miller2_SectNa', 'miller2_OrgS', 'miller2_DiviID', 'miller2_ConID', 'miller2_OrgaCla', 'miller2_KnoFoDevelo', 'miller2_ContiN', 'miller2_IndiIs', 'miller2_OrganiT', 'miller2_YoIss', 'miller2_Deser', 'miller2_Biodiv', 'miller2_ChilIss', 'miller2_UrIss', 'miller2_DisaIs', 'miller2_TrDevel', 'miller2_GeEqua', 'miller2_ICTAATFoDeve', 'miller2_RegiProg', 'miller2_Sta', 'miller2_CounRePe', 'miller2_SePerc', 'miller2_PBATy', 'miller2_FiY']",,0.0,0.0,0.0
17612,OpenData,miller2_both_0_70_ac2_av,View-Unionable,41.0,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]","['Fiscal year', 'Status', 'Knowledge for development (marker)', 'Project number', 'Climate change mitigation (marker)', 'Organisation name', 'Gender equality (marker)', 'CFLI (marker)', 'Division ID', 'Regional program (marker)', 'CountryRegion percent', 'Enviromental sustainability (marker)', 'Section ID', 'FSTC percent', 'Organisation class', 'Organisation type', 'CountryRegion ID', 'ICT as a tool for development (marker)', 'Branch name', 'Continent ID', 'Sector ID', 'Bilateral aid (international marker)', 'Amount spent', 'Continent name', 'Youth issues (marker)', 'Programming process (new)', 'Section name', 'Sector percent', 'Branch ID', 'CountryRegion name', 'Participatory development and good governance', 'Climate change adaptation (marker)', 'Indigenous issues (marker)', 'Disability issues (marker)', 'Organisation sub-class', 'Maximum CIDA contribution (project-level)', 'Division name', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'IRTC percent', 'CIDA business delivery model (old)', 'PBA type']","['AmoSp', 'PrNu', 'OrgN', 'OrganiID', 'ProBroCounID', 'CouRegID', 'CouRegNa', 'SeID', 'SecN', 'SectNa', 'SectID', 'OrganiS', 'DiID', 'OrgCl', 'ContNa', 'ContiID', 'BrID', 'UrbIs', 'YoIs', 'KnoFDevelo', 'PartDevAnGoGov', 'BrN', 'Deser', 'Biod', 'OrganiTy', 'TraDevel', 'ChiIss', 'DisaIs', 'IndiIs', 'GeEqu', 'Sta', 'CliChaMiti', 'EnvSust', 'ICTAATFDev', 'CliChAdap', 'RegProg', 'BilatAiMar', 'SecPer', 'CouRegPe', 'FSTCPer', 'CFLI', 'FisY', 'ProgrPro']",,0.76,0.71,0.81
17640,OpenData,miller2_both_0_50_ac1_av,View-Unionable,41.0,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0]","['Fiscal year', 'Section ID', 'Branch name', 'Disability issues (marker)', 'Organisation sub-class', 'CountryRegion name', 'Project Browser country ID', 'Sector percent', 'Amount spent', 'Enviromental sustainability (marker)', 'Biodiversity (marker)', 'Fund centre ID', 'FSTC percent', 'Sector name', 'Section name', 'Children issues (marker)', 'CIDA business delivery model (old)', 'Branch ID', 'Trade development (marker)', 'CountryRegion ID', 'Programming process (new)', 'Project number', 'Gender equality (marker)', 'Organisation ID', 'Indigenous issues (marker)', 'Status', 'Maximum CIDA contribution (project-level)', 'Division ID', 'Division name', 'Regional program (marker)', 'Fund centre name', 'Untied amount(Project-level budget)', 'IRTC percent', 'CFLI (marker)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)']","['miller2_AmountSpent', 'miller2_ProjectNumber', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_ProjectBrowserCountryID', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_FundCentreID', 'miller2_SectionName', 'miller2_SectionID', 'miller2_OrganisationSub-class', 'miller2_OrganisationClass', 'miller2_ContinentID', 'miller2_BranchName', 'miller2_ContinentName', 'miller2_ParticipatoryDevelopmentAndGoodGovernance', 'miller2_OrganisationType', 'miller2_TradeDevelopment(marker)', 'miller2_GenderEquality(marker)', 'miller2_BranchID', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_UrbanIssues(marker)', 'miller2_YouthIssues(marker)', 'miller2_Desertification(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_Biodiversity(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_CIDABusinessDeliveryModel(old)', 'miller2_FSTCPercent', 'miller2_EnviromentalSustainability(marker)', 'miller2_SectorPercent', 'miller2_CountryRegionPercent', 'miller2_ProgrammingProcess(new)', 'miller2_FiscalYear']",,0.56,0.48,0.67
17646,OpenData,miller2_both_0_50_ac2_ev,View-Unionable,41.0,"[0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1]","['Fiscal year', 'Sector name', 'Indigenous issues (marker)', 'Children issues (marker)', 'CountryRegion percent', 'Fund centre name', 'Programming process (new)', 'Trade development (marker)', 'Biodiversity (marker)', 'Section name', 'Status', 'Organisation ID', 'Fund centre ID', 'Untied amount(Project-level budget)', 'Branch ID', 'CountryRegion ID', 'Youth issues (marker)', 'Gender equality (marker)', 'Organisation sub-class', 'CountryRegion name', 'FSTC percent', 'Organisation name', 'Organisation type', 'Branch name', 'Climate change mitigation (marker)', 'Project number', 'Maximum CIDA contribution (project-level)', 'Division ID', 'Division name', 'Section ID', 'Regional program (marker)', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)']","['AmoSp', 'UntAmoPrBud', 'OrganiNa', 'OrganiID', 'ProBrCounID', 'CouRegN', 'CouRegID', 'SeN', 'SecID', 'FuCenN', 'FCeID', 'SecN', 'OrgS', 'BrNa', 'OrganCl', 'BraID', 'ClimChaMiti', 'ContiID', 'DisIss', 'Biodi', 'ContN', 'UrbIss', 'TrDev', 'IndiIs', 'GenEqu', 'OrganTy', 'Deserti', 'ChiIs', 'KnowlFoDev', 'PartiDeveAGoGove', 'YouIss', 'ICTAAToFoDevelo', 'Sta', 'SePerc', 'CounRegPe', 'FSTCPe', 'FiYe', 'ProgProc']",0 days 00:06:44.216913,0.54,0.52,0.57
17706,OpenData,miller2_both_0_1_ac1_ev,View-Unionable,41.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_ProjectBrowserCountryID', 'miller2_CountryRegionID', 'miller2_CountryRegionName', 'miller2_SectorName', 'miller2_SectorID', 'miller2_OrganisationSub-class', 'miller2_OrganisationClass', 'miller2_ContinentID', 'miller2_GenderEquality(marker)', 'miller2_ContinentName', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_UrbanIssues(marker)', 'miller2_YouthIssues(marker)', 'miller2_OrganisationType', 'miller2_IndigenousIssues(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_Biodiversity(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_SectorPercent', 'miller2_CountryRegionPercent', 'miller2_FiscalYear']",,0.0,0.0,0.0
17718,OpenData,miller2_both_0_1_ac3_av,View-Unionable,41.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['mntspnt', 'rgnstnnm', 'rgnstnd', 'prjctbrwsrcntrd', 'cntrrgnnm', 'cntrrgnd', 'sctrd', 'sctrnm', 'rgnstnsb-clss', 'rgnstnclss', 'cntnntd', 'cntnntnm', 'thsss(mrkr)', 'gndrqlt(mrkr)', 'ndgnssss(mrkr)', 'rgnstntp', 'chldrnsss(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'bdvrst(mrkr)', 'dsbltsss(mrkr)', 'rbnsss(mrkr)', 'trddvlpmnt(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'cntrrgnprcnt', 'sctrprcnt', 'fsclr']",,0.5,1.0,0.33
17734,OpenData,miller2_both_0_30_ac1_av,View-Unionable,41.0,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0]","['Fiscal year', 'Indigenous issues (marker)', 'CFLI (marker)', 'Biodiversity (marker)', 'Regional program (marker)', 'Division name', 'Untied amount(Project-level budget)', 'Sector percent', 'Organisation sub-class', 'Fund centre ID', 'Project number', 'Fund centre name', 'Organisation type', 'Knowledge for development (marker)', 'Gender equality (marker)', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Section ID', 'Section name', 'FSTC percent', 'IRTC percent', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_ProjectNumber', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_ProjectBrowserCountryID', 'miller2_CountryRegionID', 'miller2_CountryRegionName', 'miller2_SectorID', 'miller2_SectorName', 'miller2_FundCentreID', 'miller2_FundCentreName', 'miller2_OrganisationSub-class', 'miller2_DivisionName', 'miller2_OrganisationClass', 'miller2_ContinentName', 'miller2_ContinentID', 'miller2_DisabilityIssues(marker)', 'miller2_YouthIssues(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_UrbanIssues(marker)', 'miller2_OrganisationType', 'miller2_GenderEquality(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_Biodiversity(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_SectorPercent', 'miller2_CountryRegionPercent', 'miller2_RegionalProgram(marker)', 'miller2_CFLI(marker)', 'miller2_FiscalYear']",,0.5,0.47,0.54
17798,OpenData,miller2_both_0_70_ac4_ev,View-Unionable,41.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Organisation type', 'Maximum CIDA contribution (project-level)', 'Participatory development and good governance', 'ICT as a tool for development (marker)', 'Regional program (marker)', 'Organisation sub-class', 'Gender equality (marker)', 'CountryRegion ID', 'Sector percent', 'Organisation class', 'Indigenous issues (marker)', 'Continent ID', 'Disability issues (marker)', 'IRTC percent', 'Branch ID', 'FSTC percent', 'Organisation ID', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Youth issues (marker)', 'Amount spent', 'CountryRegion name', 'Organisation name', 'Climate change adaptation (marker)', 'Fund centre name', 'Knowledge for development (marker)', 'CFLI (marker)', 'Division name', 'Division ID', 'Trade development (marker)', 'Untied amount(Project-level budget)', 'Project Browser country ID', 'Children issues (marker)', 'Status', 'Branch name', 'Section ID', 'Section name', 'Fund centre ID', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)']","['miller2_AmSp', 'miller2_ProjNu', 'miller2_MaxiCIDACont', 'miller2_UntAmProBud', 'miller2_OrgNa', 'miller2_OrgaID', 'miller2_ProjBrowCoID', 'miller2_CounRegN', 'miller2_CounReID', 'miller2_SecN', 'miller2_SeID', 'miller2_FuCeN', 'miller2_OrganiS', 'miller2_DiN', 'miller2_DiID', 'miller2_OrgCla', 'miller2_ContID', 'miller2_BraID', 'miller2_ContiN', 'miller2_ClimChMiti', 'miller2_ChiIs', 'miller2_GenEq', 'miller2_YoIss', 'miller2_DisabIs', 'miller2_Biod', 'miller2_KnowFDevel', 'miller2_IndiIs', 'miller2_OrganiT', 'miller2_Desert', 'miller2_ParticiDeveloAnGGov', 'miller2_TraDevelo', 'miller2_UrbIs', 'miller2_EnviSust', 'miller2_ClChaAda', 'miller2_ICTAAToFoDeve', 'miller2_CFLI', 'miller2_SecPe', 'miller2_FSTCPe', 'miller2_ReProg', 'miller2_CoRePerc', 'miller2_FiY', 'miller2_PBATy', 'miller2_IRTCPe']",,0.39,0.26,0.82
17811,OpenData,miller2_both_0_1_ac5_av,View-Unionable,41.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrnm', 'miller2_sctrd', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_cntnntnm', 'miller2_cntnntd', 'miller2_thsss(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_rgnstntp', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_sctrprcnt', 'miller2_fsclr']",,0.0,0.0,0.0
17825,OpenData,miller2_both_0_1_ac3_av,View-Unionable,42.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['mntspnt', 'rgnstnnm', 'rgnstnd', 'prjctbrwsrcntrd', 'cntrrgnnm', 'cntrrgnd', 'sctrd', 'sctrnm', 'rgnstnsb-clss', 'rgnstnclss', 'cntnntnm', 'cntnntd', 'chldrnsss(mrkr)', 'ndgnssss(mrkr)', 'gndrqlt(mrkr)', 'thsss(mrkr)', 'trddvlpmnt(mrkr)', 'bdvrst(mrkr)', 'rbnsss(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'dsbltsss(mrkr)', 'rgnstntp', 'ctstlfrdvlpmnt(mrkr)', 'cntrrgnprcnt', 'sctrprcnt', 'fsclr']",,0.0,0.0,0.0
17852,OpenData,miller2_both_0_30_ac4_av,View-Unionable,42.0,"[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'PBA type', 'CountryRegion percent', 'Desertification (marker)', 'Organisation name', 'Untied amount(Project-level budget)', 'ICT as a tool for development (marker)', 'Section name', 'Division ID', 'Status', 'Indigenous issues (marker)', 'Sector name', 'CountryRegion name', 'Regional program (marker)', 'CountryRegion ID', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division name', 'Section ID', 'Fund centre ID', 'Fund centre name', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Participatory development and good governance']","['miller2_AmSp', 'miller2_UnAmProjBud', 'miller2_OrganID', 'miller2_OrgNa', 'miller2_ProjBrowCoID', 'miller2_CouRegID', 'miller2_CouReNa', 'miller2_SeID', 'miller2_SeN', 'miller2_SectNa', 'miller2_OrgS', 'miller2_DiviID', 'miller2_OrgaCla', 'miller2_ConID', 'miller2_ContiN', 'miller2_TrDevel', 'miller2_Deser', 'miller2_ChilIss', 'miller2_DisaIs', 'miller2_Biodiv', 'miller2_KnoFoDevelo', 'miller2_YoIss', 'miller2_GeEqua', 'miller2_OrganiT', 'miller2_UrIss', 'miller2_IndiIs', 'miller2_ICTAATFoDeve', 'miller2_Sta', 'miller2_RegiProg', 'miller2_SePerc', 'miller2_CounRePe', 'miller2_FiY', 'miller2_PBATy']",0 days 00:04:16.486802,0.0,0.0,0.0
