,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
22859,OpenData,miller2_vertical_1_ac2_av,Semantically-Joinable,53.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['AmoSp', 'OrganiID', 'OrgaNa', 'CounReNa', 'CouReID', 'PrBrCouID', 'SeN', 'SeID', 'OrgaSu', 'OrganiCla', 'ContN', 'OrgaT', 'ContiID', 'YoIs', 'ICTAATFoDeve', 'DisaIs', 'KnowlFDevelo', 'IndigIss', 'TraDeve', 'Bio', 'ChIss', 'UrbIs', 'GenEq', 'CoRePe', 'SecPer', 'FisYe']",,0.0,0.0,0.0
22923,OpenData,miller2_vertical_1_ac4_av,Semantically-Joinable,53.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSpe', 'miller2_OrgaID', 'miller2_OrgN', 'miller2_CoRegNa', 'miller2_CounRegID', 'miller2_ProBrowCounID', 'miller2_SeNa', 'miller2_SeID', 'miller2_OrgaS', 'miller2_ContiNa', 'miller2_OrgCla', 'miller2_ContID', 'miller2_UrbIss', 'miller2_GenEq', 'miller2_ChiIs', 'miller2_YouIss', 'miller2_ICTAAToFoDeve', 'miller2_TraDevelo', 'miller2_Biod', 'miller2_DisabIss', 'miller2_OrgaT', 'miller2_KnowFDeve', 'miller2_IndigIs', 'miller2_SePe', 'miller2_CounRegPerc', 'miller2_FiYe']",,0.0,0.0,0.0
22973,OpenData,miller2_vertical_70_ac5_av,Semantically-Joinable,53.0,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Status', 'Youth issues (marker)', 'IRTC percent', 'Project number', 'Amount spent', 'Organisation ID', 'Programming process (new)', 'Urban issues (marker)', 'Indigenous issues (marker)', 'Division name', 'CountryRegion name', 'Fund centre ID', 'Climate change mitigation (marker)', 'Section name', 'Project Browser country ID', 'Untied amount(Project-level budget)', 'Gender equality (marker)', 'Children issues (marker)', 'Biodiversity (marker)', 'Maximum CIDA contribution (project-level)', 'Fund centre name', 'Trade development (marker)', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Organisation name', 'Participatory development and good governance', 'Desertification (marker)', 'Division ID', 'Organisation sub-class', 'Continent ID', 'PBA type', 'Sector ID', 'CountryRegion percent', 'Bilateral aid (international marker)', 'Branch ID', 'Branch name', 'Section ID', 'Regional program (marker)', 'FSTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Disability issues (marker)']","['miller2_mntspnt', 'miller2_prjctnmbr', 'miller2_mxmmcdcntrbtn(prjct-lvl)', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_fndcntrd', 'miller2_cntrrgnd', 'miller2_cntrrgnnm', 'miller2_fndcntrnm', 'miller2_sctrd', 'miller2_prjctbrwsrcntrd', 'miller2_sctrnm', 'miller2_sctnnm', 'miller2_rgnstnsb-clss', 'miller2_dvsnd', 'miller2_dvsnnm', 'miller2_rgnstnclss', 'miller2_cntnntnm', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_rgnstntp', 'miller2_bdvrst(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_clmtchngmtgtn(mrkr)', 'miller2_pbtp', 'miller2_thsss(mrkr)', 'miller2_dsrtfctn(mrkr)', 'miller2_cntnntd', 'miller2_ndgnssss(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_nvrmntlsstnblt(mrkr)', 'miller2_rtcprcnt', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_bltrld(ntrntnlmrkr)', 'miller2_sctrprcnt', 'miller2_clmtchngdpttn(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_prgrmmngprcss(nw)', 'miller2_stts', 'miller2_fsclr']",,0.0,0.0,0.0
22995,OpenData,miller2_both_50_70_ac1_av,Semantically-Joinable,53.0,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]","['Fiscal year', 'Fund centre ID', 'CountryRegion ID', 'Urban issues (marker)', 'Disability issues (marker)', 'FSTC percent', 'CIDA business delivery model (old)', 'Knowledge for development (marker)', 'Regional program (marker)', 'Amount spent', 'Desertification (marker)', 'Organisation ID', 'Organisation sub-class', 'Sector name', 'Continent name', 'CountryRegion name', 'Section ID', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Continent ID', 'CFLI (marker)', 'Gender equality (marker)', 'IRTC percent', 'Division name', 'Branch ID', 'Children issues (marker)', 'Status', 'Untied amount(Project-level budget)', 'Sector ID', 'Enviromental sustainability (marker)', 'Bilateral aid (international marker)', 'Sector percent', 'Indigenous issues (marker)', 'Maximum CIDA contribution (project-level)', 'CountryRegion percent', 'Project number', 'Branch name', 'Division ID', 'Section name', 'Fund centre name', 'Programming process (new)', 'PBA type', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_MaximumCIDAContribution(project-level)', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_CountryRegionID', 'miller2_CountryRegionName', 'miller2_ProjectBrowserCountryID', 'miller2_SectorName', 'miller2_SectorID', 'miller2_FundCentreID', 'miller2_SectionID', 'miller2_OrganisationSub-class', 'miller2_DivisionName', 'miller2_BranchID', 'miller2_ContinentName', 'miller2_OrganisationType', 'miller2_ContinentID', 'miller2_OrganisationClass', 'miller2_Desertification(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_YouthIssues(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_ClimateChangeMitigation(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_UrbanIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_ClimateChangeAdaptation(marker)', 'miller2_Biodiversity(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_CIDABusinessDeliveryModel(old)', 'miller2_EnviromentalSustainability(marker)', 'miller2_Status', 'miller2_CFLI(marker)', 'miller2_CountryRegionPercent', 'miller2_FSTCPercent', 'miller2_BilateralAid(internationalMarker)', 'miller2_SectorPercent', 'miller2_RegionalProgram(marker)', 'miller2_FiscalYear', 'miller2_IRTCPercent']",,0.6,0.46,0.89
23024,OpenData,miller2_both_50_1_ac1_av,Semantically-Joinable,54.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_CountryRegionName', 'miller2_ProjectBrowserCountryID', 'miller2_CountryRegionID', 'miller2_SectorName', 'miller2_SectorID', 'miller2_OrganisationSub-class', 'miller2_OrganisationClass', 'miller2_Biodiversity(marker)', 'miller2_ContinentID', 'miller2_ContinentName', 'miller2_IndigenousIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_OrganisationType', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_YouthIssues(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_UrbanIssues(marker)', 'miller2_CountryRegionPercent', 'miller2_SectorPercent', 'miller2_FiscalYear']",,0.0,0.0,0.0
23136,OpenData,miller2_vertical_30_ac2_av,Semantically-Joinable,54.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]","['Fiscal year', 'Biodiversity (marker)', 'Continent ID', 'Participatory development and good governance', 'Regional program (marker)', 'Fund centre name', 'Indigenous issues (marker)', 'CountryRegion percent', 'Desertification (marker)', 'Amount spent', 'Continent name', 'Branch name', 'Programming process (new)', 'Organisation class', 'Knowledge for development (marker)', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Fund centre ID', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)']","['AmoSp', 'OrgID', 'OrganN', 'CoRegNa', 'CouRegID', 'FCeNa', 'ProjBroCoID', 'SeNa', 'SeID', 'OrganiS', 'BraNa', 'OrganiCla', 'ContID', 'IndIss', 'Biod', 'TraDevel', 'OrgT', 'ContiN', 'KnowFDev', 'ICTAAToFDevel', 'ChiIs', 'GenEq', 'ClimChaMiti', 'YouIs', 'ParticDevAnGoGov', 'Deserti', 'DisIss', 'UrbIs', 'SePer', 'CouRegPe', 'RegiProg', 'ProProc', 'FiYe']",,0.5,0.4,0.67
23195,OpenData,miller2_both_50_50_ac5_av,Semantically-Joinable,54.0,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Status', 'Climate change adaptation (marker)', 'Regional program (marker)', 'Division ID', 'Participatory development and good governance', 'Enviromental sustainability (marker)', 'Biodiversity (marker)', 'Continent name', 'Climate change mitigation (marker)', 'Branch name', 'Organisation sub-class', 'Children issues (marker)', 'Trade development (marker)', 'Knowledge for development (marker)', 'Maximum CIDA contribution (project-level)', 'PBA type', 'Fund centre name', 'Project number', 'CIDA business delivery model (old)', 'CFLI (marker)', 'Programming process (new)', 'Untied amount(Project-level budget)', 'Sector ID', 'Branch ID', 'Division name', 'Section ID', 'Section name', 'Fund centre ID', 'FSTC percent', 'IRTC percent', 'Bilateral aid (international marker)', 'Desertification (marker)', 'Urban issues (marker)', 'Youth issues (marker)', 'Indigenous issues (marker)', 'Disability issues (marker)', 'ICT as a tool for development (marker)']","['miller2_mntspnt', 'miller2_prjctnmbr', 'miller2_mxmmcdcntrbtn(prjct-lvl)', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_cntrrgnnm', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnd', 'miller2_sctrd', 'miller2_sctrnm', 'miller2_fndcntrnm', 'miller2_rgnstnsb-clss', 'miller2_dvsnd', 'miller2_brnchnm', 'miller2_rgnstnclss', 'miller2_brnchd', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_cntnntnm', 'miller2_rgnstntp', 'miller2_pbtp', 'miller2_trddvlpmnt(mrkr)', 'miller2_cntnntd', 'miller2_bdvrst(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_clmtchngmtgtn(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_clmtchngdpttn(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_nvrmntlsstnblt(mrkr)', 'miller2_stts', 'miller2_cdbsnssdlvrmdl(ld)', 'miller2_rgnlprgrm(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_sctrprcnt', 'miller2_prgrmmngprcss(nw)', 'miller2_cfl(mrkr)', 'miller2_fsclr']",,0.0,0.0,0.0
23222,OpenData,miller2_vertical_70_ac5_av,Semantically-Joinable,54.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Status', 'Youth issues (marker)', 'IRTC percent', 'Project number', 'Amount spent', 'Organisation ID', 'Programming process (new)', 'Urban issues (marker)', 'Indigenous issues (marker)', 'Division name', 'CountryRegion name', 'Fund centre ID', 'Climate change mitigation (marker)', 'Section name', 'Project Browser country ID', 'Untied amount(Project-level budget)', 'Gender equality (marker)', 'Children issues (marker)', 'Biodiversity (marker)', 'Maximum CIDA contribution (project-level)', 'Fund centre name', 'Trade development (marker)', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Organisation name', 'Participatory development and good governance', 'Desertification (marker)', 'Division ID', 'Organisation sub-class', 'Continent ID', 'PBA type', 'Sector ID', 'CountryRegion percent', 'Bilateral aid (international marker)', 'Branch ID', 'Branch name', 'Section ID', 'Regional program (marker)', 'FSTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Disability issues (marker)']","['miller2_mntspnt', 'miller2_prjctnmbr', 'miller2_mxmmcdcntrbtn(prjct-lvl)', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_fndcntrnm', 'miller2_fndcntrd', 'miller2_cntrrgnd', 'miller2_cntrrgnnm', 'miller2_prjctbrwsrcntrd', 'miller2_sctrnm', 'miller2_sctrd', 'miller2_sctnnm', 'miller2_rgnstnsb-clss', 'miller2_dvsnd', 'miller2_dvsnnm', 'miller2_rgnstnclss', 'miller2_cntnntnm', 'miller2_pbtp', 'miller2_ndgnssss(mrkr)', 'miller2_rgnstntp', 'miller2_bdvrst(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_thsss(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_cntnntd', 'miller2_chldrnsss(mrkr)', 'miller2_dsrtfctn(mrkr)', 'miller2_clmtchngmtgtn(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_sctrprcnt', 'miller2_clmtchngdpttn(mrkr)', 'miller2_stts', 'miller2_nvrmntlsstnblt(mrkr)', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_rtcprcnt', 'miller2_bltrld(ntrntnlmrkr)', 'miller2_cntrrgnprcnt', 'miller2_fsclr', 'miller2_prgrmmngprcss(nw)']",,0.0,0.0,0.0
23231,OpenData,miller2_vertical_50_ac2_av,Semantically-Joinable,54.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","['Fiscal year', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Organisation ID', 'Bilateral aid (international marker)', 'Branch name', 'CountryRegion ID', 'Project Browser country ID', 'Project number', 'Section name', 'Maximum CIDA contribution (project-level)', 'Programming process (new)', 'PBA type', 'CIDA business delivery model (old)', 'Amount spent', 'ICT as a tool for development (marker)', 'Trade development (marker)', 'Organisation name', 'Climate change mitigation (marker)', 'Participatory development and good governance', 'Organisation sub-class', 'CountryRegion name', 'Continent name', 'Biodiversity (marker)', 'Section ID', 'Status', 'Branch ID', 'Division ID', 'Division name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Enviromental sustainability (marker)', 'Urban issues (marker)']","['AmoSpe', 'PrNu', 'MaCIDACon', 'OrgaN', 'OrganiID', 'CoReN', 'CoRegID', 'PrBroCoID', 'SecNa', 'SeN', 'SecID', 'OrgaSu', 'BraNa', 'OrganCla', 'ContN', 'ChIss', 'PartDevAGGover', 'ContID', 'PBAT', 'ICTAATFoDeve', 'Desertif', 'YouIss', 'KnoFoDeve', 'TrDevelo', 'GenEq', 'ClimChMitig', 'Bio', 'IndIs', 'CIDABusiDeliMo', 'OrganTy', 'DisaIs', 'ClChAdapt', 'BilAMa', 'SePer', 'CouRegPerc', 'ProgProc', 'FisYe']",,0.53,0.4,0.77
23277,OpenData,miller2_both_50_70_ac3_av,Semantically-Joinable,54.0,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'FSTC percent', 'Climate change mitigation (marker)', 'Project number', 'Section name', 'Organisation sub-class', 'Organisation type', 'Participatory development and good governance', 'Disability issues (marker)', 'CountryRegion name', 'Urban issues (marker)', 'Organisation name', 'Regional program (marker)', 'Enviromental sustainability (marker)', 'Organisation class', 'Fund centre name', 'CountryRegion percent', 'ICT as a tool for development (marker)', 'Amount spent', 'PBA type', 'Branch name', 'Indigenous issues (marker)', 'Continent ID', 'Sector ID', 'Maximum CIDA contribution (project-level)', 'IRTC percent', 'Status', 'Biodiversity (marker)', 'Fund centre ID', 'Organisation ID', 'Gender equality (marker)', 'Division ID', 'Children issues (marker)', 'Youth issues (marker)', 'Sector name', 'Branch ID', 'Division name', 'Section ID', 'Untied amount(Project-level budget)', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)']","['mntspnt', 'prjctnmbr', 'mxmmcdcntrbtn(prjct-lvl)', 'rgnstnd', 'rgnstnnm', 'prjctbrwsrcntrd', 'cntrrgnnm', 'cntrrgnd', 'sctrd', 'sctrnm', 'fndcntrd', 'fndcntrnm', 'sctnnm', 'rgnstnsb-clss', 'dvsnd', 'brnchnm', 'rgnstnclss', 'rgnstntp', 'bdvrst(mrkr)', 'clmtchngmtgtn(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'dsbltsss(mrkr)', 'cntnntnm', 'ndgnssss(mrkr)', 'rbnsss(mrkr)', 'gndrqlt(mrkr)', 'dsrtfctn(mrkr)', 'thsss(mrkr)', 'cntnntd', 'pbtp', 'ctstlfrdvlpmnt(mrkr)', 'chldrnsss(mrkr)', 'trddvlpmnt(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'stts', 'clmtchngdpttn(mrkr)', 'nvrmntlsstnblt(mrkr)', 'sctrprcnt', 'cntrrgnprcnt', 'fstcprcnt', 'rgnlprgrm(mrkr)', 'fsclr', 'rtcprcnt']",,0.21,0.11,1.0
23288,OpenData,miller2_vertical_70_ac2_av,Semantically-Joinable,54.0,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'FSTC percent', 'Untied amount(Project-level budget)', 'ICT as a tool for development (marker)', 'Organisation type', 'Division ID', 'Division name', 'Project number', 'Section ID', 'Climate change mitigation (marker)', 'Organisation name', 'CountryRegion percent', 'PBA type', 'Biodiversity (marker)', 'Organisation class', 'Sector name', 'Programming process (new)', 'Continent ID', 'Gender equality (marker)', 'Sector ID', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Desertification (marker)', 'Fund centre name', 'Sector percent', 'Bilateral aid (international marker)', 'Organisation sub-class', 'Urban issues (marker)', 'Children issues (marker)', 'Status', 'Climate change adaptation (marker)', 'Branch ID', 'Enviromental sustainability (marker)', 'Regional program (marker)', 'Knowledge for development (marker)', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Section name', 'Fund centre ID', 'IRTC percent', 'Participatory development and good governance', 'Trade development (marker)', 'Youth issues (marker)']","['AmSp', 'ProjNum', 'UntAmoPrBud', 'OrgaN', 'OrgID', 'FCenN', 'CouReID', 'CouReNa', 'SeNa', 'ProjBroCounID', 'SecID', 'OrgS', 'DiID', 'DiviNa', 'BrID', 'OrganiCla', 'OrganiT', 'ContID', 'KnowFDeve', 'ClChMiti', 'PBATy', 'Bio', 'CIDABusDelMod', 'ContNa', 'ChIs', 'IndIs', 'UrbIs', 'GeEqua', 'DisabIs', 'ICTAATFDev', 'Deserti', 'St', 'ClimChAda', 'CFLI', 'EnvSust', 'SePe', 'RePr', 'CouRePe', 'BilaAMa', 'FSTCPe', 'FiY', 'ProgPr']",,0.62,0.47,0.89
23327,OpenData,miller2_vertical_30_ac3_av,Semantically-Joinable,54.0,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Youth issues (marker)', 'CountryRegion ID', 'Amount spent', 'Sector name', 'CountryRegion name', 'Enviromental sustainability (marker)', 'Organisation ID', 'Branch name', 'Programming process (new)', 'CountryRegion percent', 'Fund centre ID', 'Regional program (marker)', 'Project Browser country ID', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)']","['mntspnt', 'prjctnmbr', 'rgnstnd', 'rgnstnnm', 'cntrrgnd', 'fndcntrd', 'cntrrgnnm', 'prjctbrwsrcntrd', 'sctrnm', 'sctrd', 'rgnstnsb-clss', 'brnchnm', 'rgnstnclss', 'cntnntd', 'rgnstntp', 'dsbltsss(mrkr)', 'ndgnssss(mrkr)', 'chldrnsss(mrkr)', 'cntnntnm', 'knwldgfrdvlpmnt(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'trddvlpmnt(mrkr)', 'rbnsss(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'gndrqlt(mrkr)', 'thsss(mrkr)', 'bdvrst(mrkr)', 'nvrmntlsstnblt(mrkr)', 'rgnlprgrm(mrkr)', 'cntrrgnprcnt', 'sctrprcnt', 'prgrmmngprcss(nw)', 'fsclr']",,0.22,0.13,0.67
