,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
11002,Wikidata,musicians_semjoinable,Musicians,26.0,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0 days 00:01:37.608544,1.0,1.0,1.0
11024,Wikidata,musicians_joinable,Musicians,26.0,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0 days 00:01:17.454215,0.67,0.67,0.67
11171,Wikidata,musicians_viewunion,Musicians,26.0,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0 days 00:01:06.642709,0.67,0.67,0.67
11203,Wikidata,musicians_unionable,Musicians,26.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","['musician', 'musicianLabel', 'genderLabel', 'birthDate', 'cityLabel', 'familyNameLabel', 'givenNameLabel', 'fatherLabel', 'motherLabel', 'partner', 'numberOfChildren', 'genreLabel', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'twitterUsername', 'city', 'geniusNameLabel', 'forename', 'spouse', 'recordCompany', 'fatherName', 'motherName', 'residence', 'kind', 'kickoff', 'ethnicity', 'religionLabel', 'NChildren', 'genderType']",0 days 00:02:01.629613,0.89,0.8,1.0
11481,Wikidata,musicians_joinable,Musicians,27.0,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0 days 00:01:17.035071,0.67,0.67,0.67
11537,Wikidata,musicians_semjoinable,Musicians,27.0,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0 days 00:01:22.445841,0.93,0.88,1.0
11550,Wikidata,musicians_unionable,Musicians,27.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","['musician', 'musicianLabel', 'genderLabel', 'birthDate', 'cityLabel', 'familyNameLabel', 'givenNameLabel', 'fatherLabel', 'motherLabel', 'partner', 'numberOfChildren', 'genreLabel', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'twitterUsername', 'city', 'geniusNameLabel', 'forename', 'spouse', 'recordCompany', 'fatherName', 'motherName', 'residence', 'kind', 'kickoff', 'ethnicity', 'religionLabel', 'NChildren', 'genderType']",0 days 00:01:38.260615,0.82,0.7,1.0
11636,Wikidata,musicians_viewunion,Musicians,27.0,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0 days 00:01:08.377374,0.67,0.67,0.67
11862,Wikidata,musicians_joinable,Musicians,28.0,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0 days 00:01:17.348938,0.67,0.67,0.67
11887,Wikidata,musicians_viewunion,Musicians,28.0,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0 days 00:01:06.971778,0.67,0.67,0.67
12104,Wikidata,musicians_semjoinable,Musicians,28.0,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0 days 00:01:19.978515,0.93,0.88,1.0
12129,Wikidata,musicians_unionable,Musicians,28.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","['musician', 'musicianLabel', 'genderLabel', 'birthDate', 'cityLabel', 'familyNameLabel', 'givenNameLabel', 'fatherLabel', 'motherLabel', 'partner', 'numberOfChildren', 'genreLabel', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'twitterUsername', 'city', 'geniusNameLabel', 'forename', 'spouse', 'recordCompany', 'fatherName', 'motherName', 'residence', 'kind', 'kickoff', 'ethnicity', 'religionLabel', 'NChildren', 'genderType']",0 days 00:01:38.604121,0.89,0.8,1.0
12215,Wikidata,musicians_semjoinable,Musicians,29.0,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0 days 00:01:19.626713,0.93,0.88,1.0
12294,Wikidata,musicians_viewunion,Musicians,29.0,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0 days 00:01:07.641970,0.67,0.67,0.67
12467,Wikidata,musicians_joinable,Musicians,29.0,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0 days 00:01:17.539641,0.67,0.67,0.67
12490,Wikidata,musicians_unionable,Musicians,29.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","['musician', 'musicianLabel', 'genderLabel', 'birthDate', 'cityLabel', 'familyNameLabel', 'givenNameLabel', 'fatherLabel', 'motherLabel', 'partner', 'numberOfChildren', 'genreLabel', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'twitterUsername', 'city', 'geniusNameLabel', 'forename', 'spouse', 'recordCompany', 'fatherName', 'motherName', 'residence', 'kind', 'kickoff', 'ethnicity', 'religionLabel', 'NChildren', 'genderType']",0 days 00:01:39.909042,0.82,0.7,1.0
12702,Wikidata,musicians_unionable,Musicians,30.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","['musician', 'musicianLabel', 'genderLabel', 'birthDate', 'cityLabel', 'familyNameLabel', 'givenNameLabel', 'fatherLabel', 'motherLabel', 'partner', 'numberOfChildren', 'genreLabel', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'twitterUsername', 'city', 'geniusNameLabel', 'forename', 'spouse', 'recordCompany', 'fatherName', 'motherName', 'residence', 'kind', 'kickoff', 'ethnicity', 'religionLabel', 'NChildren', 'genderType']",0 days 00:01:39.844262,0.89,0.8,1.0
12831,Wikidata,musicians_semjoinable,Musicians,30.0,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0 days 00:01:19.997560,0.93,0.88,1.0
12965,Wikidata,musicians_viewunion,Musicians,30.0,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0 days 00:01:07.163106,0.67,0.67,0.67
12987,Wikidata,musicians_joinable,Musicians,30.0,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0 days 00:01:35.560612,0.67,0.67,0.67
13174,Wikidata,musicians_viewunion,Musicians,31.0,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0 days 00:01:25.636658,0.67,0.67,0.67
13289,Wikidata,musicians_joinable,Musicians,31.0,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0 days 00:01:17.272791,0.67,0.67,0.67
13304,Wikidata,musicians_unionable,Musicians,31.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","['musician', 'musicianLabel', 'genderLabel', 'birthDate', 'cityLabel', 'familyNameLabel', 'givenNameLabel', 'fatherLabel', 'motherLabel', 'partner', 'numberOfChildren', 'genreLabel', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'twitterUsername', 'city', 'geniusNameLabel', 'forename', 'spouse', 'recordCompany', 'fatherName', 'motherName', 'residence', 'kind', 'kickoff', 'ethnicity', 'religionLabel', 'NChildren', 'genderType']",0 days 00:01:39.107103,0.82,0.7,1.0
13450,Wikidata,musicians_semjoinable,Musicians,31.0,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0 days 00:01:26.571903,0.86,0.75,1.0
13541,Wikidata,musicians_joinable,Musicians,32.0,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0 days 00:01:17.156992,0.67,0.67,0.67
13585,Wikidata,musicians_unionable,Musicians,32.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","['musician', 'musicianLabel', 'genderLabel', 'birthDate', 'cityLabel', 'familyNameLabel', 'givenNameLabel', 'fatherLabel', 'motherLabel', 'partner', 'numberOfChildren', 'genreLabel', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'twitterUsername', 'city', 'geniusNameLabel', 'forename', 'spouse', 'recordCompany', 'fatherName', 'motherName', 'residence', 'kind', 'kickoff', 'ethnicity', 'religionLabel', 'NChildren', 'genderType']",0 days 00:01:40.271594,0.89,0.8,1.0
13648,Wikidata,musicians_viewunion,Musicians,32.0,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0 days 00:01:07.566155,0.67,0.67,0.67
13760,Wikidata,musicians_semjoinable,Musicians,32.0,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0 days 00:01:37.630773,0.86,0.75,1.0
14092,Wikidata,musicians_unionable,Musicians,33.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['musician', 'musicianLabel', 'genderLabel', 'birthDate', 'cityLabel', 'familyNameLabel', 'givenNameLabel', 'fatherLabel', 'motherLabel', 'partner', 'numberOfChildren', 'genreLabel', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'twitterUsername', 'city', 'geniusNameLabel', 'forename', 'spouse', 'recordCompany', 'fatherName', 'motherName', 'residence', 'kind', 'kickoff', 'ethnicity', 'religionLabel', 'NChildren', 'genderType']",0 days 00:01:26.808279,0.92,0.85,1.0
14141,Wikidata,musicians_joinable,Musicians,33.0,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0 days 00:00:49.634727,0.67,0.67,0.67
14200,Wikidata,musicians_semjoinable,Musicians,33.0,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0 days 00:00:53.599513,0.93,0.88,1.0
14281,Wikidata,musicians_viewunion,Musicians,33.0,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0 days 00:00:42.372254,0.62,0.67,0.57
14345,Wikidata,musicians_viewunion,Musicians,34.0,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0 days 00:00:42.305777,0.62,0.67,0.57
14502,Wikidata,musicians_semjoinable,Musicians,34.0,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]","['musician', 'musicianLabel', 'genderLabel', 'cityLabel', 'fatherLabel', 'motherLabel', 'partner', 'genreLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'residence', 'kind', 'NChildren', 'genderType']",0 days 00:01:12.857927,1.0,1.0,1.0
14621,Wikidata,musicians_joinable,Musicians,34.0,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0 days 00:01:01.178990,0.67,0.67,0.67
14680,Wikidata,musicians_unionable,Musicians,34.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['musician', 'musicianLabel', 'genderLabel', 'birthDate', 'cityLabel', 'familyNameLabel', 'givenNameLabel', 'fatherLabel', 'motherLabel', 'partner', 'numberOfChildren', 'genreLabel', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'twitterUsername', 'geniusNameLabel', 'city', 'forename', 'spouse', 'recordCompany', 'fatherName', 'motherName', 'residence', 'kind', 'kickoff', 'ethnicity', 'religionLabel', 'NChildren', 'genderType']",0 days 00:01:13.770362,0.92,0.85,1.0
14914,Wikidata,musicians_unionable,Musicians,35.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","['musician', 'musicianLabel', 'genderLabel', 'birthDate', 'cityLabel', 'familyNameLabel', 'givenNameLabel', 'fatherLabel', 'motherLabel', 'partner', 'numberOfChildren', 'genreLabel', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'twitterUsername', 'geniusNameLabel', 'city', 'forename', 'spouse', 'recordCompany', 'fatherName', 'motherName', 'residence', 'kind', 'kickoff', 'ethnicity', 'religionLabel', 'NChildren', 'genderType']",0 days 00:01:11.617799,0.82,0.7,1.0
