,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
35793,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,83.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:48.800373,1.0,1.0,1.0
36185,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,84.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:47.822113,0.89,0.8,1.0
36425,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,85.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:47.653676,1.0,1.0,1.0
36882,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,86.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:07.983625,0.89,0.8,1.0
37357,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,87.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:49.293067,1.0,1.0,1.0
37730,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,88.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:49.119875,0.89,0.8,1.0
38267,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,89.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:35.232436,1.0,1.0,1.0
38685,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,90.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:11.422584,0.89,0.8,1.0
39377,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,91.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:10.830058,1.0,1.0,1.0
39857,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,92.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:37.840253,0.89,0.8,1.0
40240,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,93.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:42.823833,1.0,1.0,1.0
40417,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,94.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:43.146216,0.89,0.8,1.0
40958,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,95.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:41.272276,1.0,1.0,1.0
