,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
6980,TPC-DI,prospect_both_50_1_ac2_av,Semantically-Joinable,16.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgID', 'Ph', 'NWo', 'In', 'Empl', 'CreRat', 'Ag', 'NumCreCar', 'NuCa', 'NuChil', 'MaSt', 'OOReFl']",,0.67,1.0,0.5
6985,TPC-DI,prospect_both_50_50_ac2_av,Semantically-Joinable,16.0,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['AgencyID', 'Phone', 'City', 'LastName', 'Income', 'NumberCars', 'NetWorth', 'FirstName', 'Age', 'MaritalStatus', 'NumberChildren', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode']","['AgID', 'LaNa', 'FirN', 'Pho', 'NWo', 'In', 'Em', 'CreRat', 'C', 'A', 'Sta', 'NuCrCar', 'NumChi', 'NumC', 'MarSt', 'Coun', 'OwOReF']",,0.43,0.27,1.0
6995,TPC-DI,prospect_both_50_70_ac4_av,Semantically-Joinable,17.0,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]","['AgencyID', 'NumberCreditCards', 'NumberChildren', 'OwnOrRentFlag', 'NetWorth', 'LastName', 'FirstName', 'Age', 'Phone', 'NumberCars', 'PostalCode', 'CreditRating', 'State', 'City', 'Gender', 'MiddleInitial', 'AddressLine1', 'AddressLine2']","['prospect_AgeID', 'prospect_LaNa', 'prospect_FiN', 'prospect_Ph', 'prospect_PosC', 'prospect_NWo', 'prospect_In', 'prospect_Em', 'prospect_CrRat', 'prospect_Ci', 'prospect_A', 'prospect_St', 'prospect_Ge', 'prospect_NuCrCar', 'prospect_NumCh', 'prospect_NumCa', 'prospect_MarSt', 'prospect_Coun', 'prospect_OwORF']",,0.62,0.53,0.73
7000,TPC-DI,prospect_both_50_1_ac5_av,Semantically-Joinable,17.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",,0.0,0.0,0.0
7030,TPC-DI,prospect_vertical_70_ac5_av,Semantically-Joinable,17.0,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]","['AgencyID', 'MaritalStatus', 'NetWorth', 'NumberCars', 'Gender', 'Employer', 'Income', 'MiddleInitial', 'AddressLine1', 'PostalCode', 'State', 'NumberChildren', 'AddressLine2', 'LastName', 'CreditRating', 'FirstName', 'City', 'Country']","['prospect_gncd', 'prospect_lstnm', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_pstlcd', 'prospect_ddrssln1', 'prospect_ddrssln2', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_stt', 'prospect_gndr', 'prospect_mddlntl', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",,0.45,0.33,0.71
7033,TPC-DI,prospect_both_50_50_ec_av,Semantically-Joinable,17.0,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","['AgencyID', 'Employer', 'LastName', 'CreditRating', 'Income', 'AddressLine1', 'NumberCreditCards', 'City', 'NetWorth', 'OwnOrRentFlag', 'State', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine2', 'PostalCode']","['AgencyID', 'LastName', 'NetWorth', 'Phone', 'Income', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",,0.85,1.0,0.73
7038,TPC-DI,prospect_vertical_70_ac4_av,Semantically-Joinable,17.0,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1]","['AgencyID', 'FirstName', 'Country', 'Employer', 'Income', 'Phone', 'LastName', 'PostalCode', 'OwnOrRentFlag', 'AddressLine2', 'NumberChildren', 'Gender', 'NumberCreditCards', 'State', 'NumberCars', 'MiddleInitial', 'AddressLine1', 'City']","['prospect_AgID', 'prospect_LaNa', 'prospect_FirNa', 'prospect_NWo', 'prospect_Ph', 'prospect_Inc', 'prospect_PosC', 'prospect_AddL2', 'prospect_Emp', 'prospect_CreRa', 'prospect_Ag', 'prospect_Sta', 'prospect_Ge', 'prospect_NumCrCa', 'prospect_MaSta', 'prospect_NumChil', 'prospect_NumC', 'prospect_Cou', 'prospect_OOReF']",,0.52,0.4,0.75
7042,TPC-DI,prospect_both_50_70_ac3_av,Semantically-Joinable,17.0,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0]","['AgencyID', 'FirstName', 'NumberCreditCards', 'PostalCode', 'NetWorth', 'Age', 'LastName', 'AddressLine1', 'NumberCars', 'MiddleInitial', 'Country', 'Gender', 'CreditRating', 'OwnOrRentFlag', 'City', 'AddressLine2', 'State', 'Phone']","['gncd', 'lstnm', 'frstnm', 'ncm', 'pstlcd', 'ntwrth', 'ddrssln1', 'mplr', 'crdtrtng', 'ct', 'g', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",,0.64,0.53,0.8
7043,TPC-DI,prospect_vertical_70_ec_av,Semantically-Joinable,17.0,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","['AgencyID', 'AddressLine1', 'Employer', 'FirstName', 'Gender', 'NumberCreditCards', 'Income', 'OwnOrRentFlag', 'PostalCode', 'CreditRating', 'City', 'Country', 'Phone', 'LastName', 'MiddleInitial', 'AddressLine2', 'State', 'NumberCars']","['AgencyID', 'LastName', 'FirstName', 'NetWorth', 'Phone', 'Income', 'PostalCode', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",,0.91,1.0,0.83
7046,TPC-DI,prospect_both_50_1_ac1_av,Semantically-Joinable,17.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgencyID', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",,0.0,0.0,0.0
7047,TPC-DI,prospect_vertical_1_ac5_av,Semantically-Joinable,17.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_nmbrcrs', 'prospect_wnrrntflg']",,0.0,0.0,0.0
7052,TPC-DI,prospect_vertical_30_ac3_av,Semantically-Joinable,17.0,"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Country', 'LastName', 'NumberChildren', 'MiddleInitial', 'Gender', 'FirstName', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Phone', 'Income']","['gncd', 'lstnm', 'ntwrth', 'mplr', 'crdtrtng', 'g', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",,0.36,0.33,0.4
7061,TPC-DI,prospect_vertical_70_ac1_av,Semantically-Joinable,17.0,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'OwnOrRentFlag', 'NumberChildren', 'City', 'MiddleInitial', 'CreditRating', 'Gender', 'NumberCars', 'LastName', 'MaritalStatus', 'Employer', 'State', 'PostalCode', 'AddressLine1', 'Income', 'FirstName', 'AddressLine2', 'Country']","['prospect_AgencyID', 'prospect_LastName', 'prospect_Phone', 'prospect_NetWorth', 'prospect_PostalCode', 'prospect_Income', 'prospect_AddressLine1', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",,0.83,0.8,0.86
7062,TPC-DI,prospect_vertical_50_ac5_av,Semantically-Joinable,17.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]","['AgencyID', 'NetWorth', 'AddressLine2', 'AddressLine1', 'PostalCode', 'NumberChildren', 'LastName', 'Phone', 'NumberCreditCards', 'Country', 'FirstName', 'MiddleInitial', 'Gender', 'City', 'State', 'Income']","['prospect_gncd', 'prospect_lstnm', 'prospect_frstnm', 'prospect_phn', 'prospect_ntwrth', 'prospect_pstlcd', 'prospect_ddrssln1', 'prospect_ddrssln2', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_mrtlstts', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_wnrrntflg', 'prospect_cntr']",,0.5,0.36,0.8
7065,TPC-DI,prospect_both_50_1_ac3_av,Semantically-Joinable,17.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg']",,0.0,0.0,0.0
7076,TPC-DI,prospect_vertical_30_ac4_av,Semantically-Joinable,17.0,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'AddressLine1', 'MiddleInitial', 'NumberCreditCards', 'LastName', 'Phone', 'FirstName', 'Gender', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Income']","['prospect_AgeID', 'prospect_LN', 'prospect_NWo', 'prospect_Ph', 'prospect_AddrL1', 'prospect_Em', 'prospect_CrRa', 'prospect_Ag', 'prospect_MiIni', 'prospect_NumCreCa', 'prospect_NumC', 'prospect_MaSta', 'prospect_NuCh', 'prospect_OORF']",,0.0,0.0,0.0
7081,TPC-DI,prospect_vertical_70_ac2_av,Semantically-Joinable,17.0,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'CreditRating', 'AddressLine1', 'State', 'NetWorth', 'City', 'Age', 'Country', 'Phone', 'NumberChildren', 'FirstName', 'OwnOrRentFlag', 'NumberCreditCards', 'Income', 'NumberCars', 'LastName', 'MiddleInitial', 'Gender']","['AgeID', 'FirN', 'NWo', 'Ph', 'In', 'PoC', 'AddLi1', 'AddL2', 'Empl', 'CrRa', 'C', 'Ag', 'Sta', 'NumCrCa', 'NumC', 'NumChi', 'MaSt', 'OORF', 'Coun']",,0.74,0.67,0.83
7088,TPC-DI,prospect_both_50_1_ec_av,Semantically-Joinable,17.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgencyID', 'Phone', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'Age', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag']",,0.25,1.0,0.14
7092,TPC-DI,prospect_both_50_30_ac1_av,Semantically-Joinable,17.0,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","['AgencyID', 'Income', 'City', 'OwnOrRentFlag', 'FirstName', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'State', 'Country', 'Phone']","['prospect_AgencyID', 'prospect_LastName', 'prospect_FirstName', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",,0.57,0.67,0.5
7095,TPC-DI,prospect_vertical_30_ec_av,Semantically-Joinable,17.0,"[1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'AddressLine2', 'NumberChildren', 'NumberCars', 'Gender', 'PostalCode', 'LastName', 'FirstName', 'MiddleInitial', 'AddressLine1', 'City', 'State', 'Country', 'Phone']","['AgencyID', 'NetWorth', 'Income', 'PostalCode', 'AddressLine2', 'Employer', 'CreditRating', 'Age', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag']",,0.67,1.0,0.5
7105,TPC-DI,prospect_both_50_30_ac5_av,Semantically-Joinable,17.0,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0]","['AgencyID', 'NumberCreditCards', 'NumberCars', 'State', 'FirstName', 'Age', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'Country']","['prospect_gncd', 'prospect_frstnm', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_stt', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",,0.73,0.67,0.8
7124,TPC-DI,prospect_both_50_70_ec_av,Semantically-Joinable,17.0,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'NetWorth', 'OwnOrRentFlag', 'CreditRating', 'MiddleInitial', 'Country', 'Income', 'NumberCreditCards', 'City', 'AddressLine2', 'Employer', 'Age', 'AddressLine1', 'NumberChildren', 'FirstName', 'LastName', 'Gender', 'PostalCode']","['AgencyID', 'FirstName', 'Phone', 'NetWorth', 'Income', 'AddressLine1', 'AddressLine2', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",,0.91,1.0,0.83
7130,TPC-DI,prospect_vertical_50_ac1_av,Semantically-Joinable,17.0,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'AddressLine2', 'AddressLine1', 'OwnOrRentFlag', 'NumberCreditCards', 'State', 'Gender', 'MiddleInitial', 'Age', 'Phone', 'Employer', 'LastName', 'FirstName', 'PostalCode', 'City', 'Country']","['prospect_AgencyID', 'prospect_NetWorth', 'prospect_Phone', 'prospect_Income', 'prospect_AddressLine1', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",,0.78,0.82,0.75
7142,TPC-DI,prospect_both_50_70_ac1_av,Semantically-Joinable,17.0,"[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'NumberCars', 'MiddleInitial', 'MaritalStatus', 'AddressLine1', 'Gender', 'CreditRating', 'Income', 'Country', 'Age', 'PostalCode', 'NumberCreditCards', 'AddressLine2', 'State', 'NumberChildren', 'LastName', 'FirstName', 'City']","['prospect_AgencyID', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_PostalCode', 'prospect_AddressLine1', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.86,0.8,0.92
7148,TPC-DI,prospect_both_50_1_ac4_av,Semantically-Joinable,17.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgID', 'prospect_Pho', 'prospect_NWo', 'prospect_Inc', 'prospect_Em', 'prospect_CreRat', 'prospect_Ag', 'prospect_NumCreCa', 'prospect_NumChi', 'prospect_NuCa', 'prospect_MarSt', 'prospect_OwOReFl']",,1.0,1.0,1.0
7175,TPC-DI,prospect_both_50_30_ac3_av,Semantically-Joinable,17.0,"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]","['AgencyID', 'CreditRating', 'Age', 'NumberChildren', 'MiddleInitial', 'FirstName', 'LastName', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'frstnm', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'mddlntl', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg']",,0.6,0.5,0.75
7187,TPC-DI,prospect_both_50_50_ac5_av,Semantically-Joinable,17.0,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]","['AgencyID', 'AddressLine2', 'City', 'NumberCars', 'PostalCode', 'MiddleInitial', 'NumberCreditCards', 'AddressLine1', 'FirstName', 'Age', 'Country', 'LastName', 'Gender', 'State', 'Phone', 'Income']","['prospect_gncd', 'prospect_frstnm', 'prospect_pstlcd', 'prospect_ntwrth', 'prospect_ddrssln1', 'prospect_ddrssln2', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_mddlntl', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",,0.59,0.45,0.83
7194,TPC-DI,prospect_both_50_50_ac4_av,Semantically-Joinable,17.0,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'AddressLine2', 'NumberCreditCards', 'LastName', 'MaritalStatus', 'AddressLine1', 'Age', 'NumberCars', 'City', 'PostalCode', 'Country', 'FirstName', 'MiddleInitial', 'Gender', 'State', 'Phone']","['prospect_AgeID', 'prospect_LaNa', 'prospect_NeWor', 'prospect_In', 'prospect_PoCo', 'prospect_AddrL1', 'prospect_AddrLi2', 'prospect_Em', 'prospect_CreRat', 'prospect_C', 'prospect_Ag', 'prospect_NumCreCar', 'prospect_NuCh', 'prospect_NuCa', 'prospect_MaSta', 'prospect_OwORF', 'prospect_Co']",,0.4,0.27,0.75
7223,TPC-DI,prospect_both_50_50_ac3_av,Semantically-Joinable,17.0,"[1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['AgencyID', 'AddressLine1', 'State', 'MiddleInitial', 'NetWorth', 'MaritalStatus', 'Income', 'FirstName', 'NumberChildren', 'Employer', 'NumberCars', 'LastName', 'Gender', 'AddressLine2', 'PostalCode', 'City']","['gncd', 'frstnm', 'phn', 'ntwrth', 'ncm', 'ddrssln1', 'mplr', 'crdtrtng', 'g', 'stt', 'mddlntl', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",,0.44,0.36,0.57
7235,TPC-DI,prospect_both_50_30_ac2_av,Semantically-Joinable,17.0,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","['AgencyID', 'LastName', 'City', 'Country', 'Phone', 'Age', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'State', 'Income']","['AgID', 'LaN', 'Pho', 'NWor', 'Empl', 'CrRat', 'C', 'Ag', 'NumCreCa', 'NuChil', 'NuCa', 'MarSta', 'OORF', 'Cou']",,0.5,0.67,0.4
7265,TPC-DI,prospect_vertical_50_ac4_av,Semantically-Joinable,17.0,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1]","['AgencyID', 'Income', 'AddressLine1', 'AddressLine2', 'NumberChildren', 'City', 'Country', 'Gender', 'NetWorth', 'Phone', 'MaritalStatus', 'LastName', 'FirstName', 'MiddleInitial', 'PostalCode', 'State']","['prospect_AgID', 'prospect_NeWo', 'prospect_Pho', 'prospect_Inc', 'prospect_AdLi1', 'prospect_AddrLi2', 'prospect_Emp', 'prospect_CreRa', 'prospect_C', 'prospect_A', 'prospect_Ge', 'prospect_NuCreCa', 'prospect_NumChi', 'prospect_NumCa', 'prospect_MarSt', 'prospect_OwOReF', 'prospect_Co']",,0.6,0.55,0.67
7276,TPC-DI,prospect_both_50_70_ac2_av,Semantically-Joinable,17.0,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0]","['AgencyID', 'Age', 'NumberCreditCards', 'MiddleInitial', 'State', 'MaritalStatus', 'NumberCars', 'FirstName', 'Gender', 'City', 'NetWorth', 'AddressLine1', 'NumberChildren', 'OwnOrRentFlag', 'Phone', 'LastName', 'AddressLine2', 'PostalCode']","['AgeID', 'FiNa', 'Ph', 'NeWor', 'In', 'AddrL1', 'Empl', 'CrRa', 'C', 'Ag', 'Sta', 'MiIni', 'Ge', 'NuCreCar', 'NumCh', 'NumC', 'MaSt', 'Cou', 'OOReF']",,0.67,0.6,0.75
7282,TPC-DI,prospect_both_50_70_ac5_av,Semantically-Joinable,17.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","['AgencyID', 'CreditRating', 'PostalCode', 'NumberChildren', 'Employer', 'MiddleInitial', 'LastName', 'AddressLine1', 'NetWorth', 'Phone', 'Gender', 'Country', 'FirstName', 'NumberCars', 'City', 'AddressLine2', 'State', 'Income']","['prospect_gncd', 'prospect_lstnm', 'prospect_frstnm', 'prospect_phn', 'prospect_ntwrth', 'prospect_pstlcd', 'prospect_ddrssln1', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_nmbrchldrn', 'prospect_wnrrntflg', 'prospect_cntr']",,0.56,0.47,0.7
