,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
7007,TPC-DI,prospect_both_0_50_ac4_ev,View-Unionable,17.0,"[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]","['AgencyID', 'Country', 'City', 'Age', 'State', 'NetWorth', 'NumberCreditCards', 'Employer', 'Income', 'Phone', 'OwnOrRentFlag', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1']","['prospect_AgeID', 'prospect_PoC', 'prospect_AddrL2', 'prospect_NeWor', 'prospect_Ph', 'prospect_In', 'prospect_Em', 'prospect_CrRat', 'prospect_C', 'prospect_Ag', 'prospect_St', 'prospect_NumCreCar', 'prospect_NuCa', 'prospect_NuChi', 'prospect_MaSta', 'prospect_OwORF', 'prospect_Co']",,0.67,0.64,0.7
7010,TPC-DI,prospect_both_0_70_ac4_ev,View-Unionable,17.0,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'Employer', 'AddressLine2', 'Age', 'Income', 'LastName', 'OwnOrRentFlag', 'Phone', 'MiddleInitial', 'MaritalStatus', 'Country', 'NumberCars', 'AddressLine1', 'NumberChildren', 'CreditRating', 'FirstName', 'Gender', 'PostalCode']","['prospect_AgeID', 'prospect_LaN', 'prospect_AddLi2', 'prospect_NWor', 'prospect_Ph', 'prospect_AdLi1', 'prospect_In', 'prospect_Em', 'prospect_CreRat', 'prospect_Ci', 'prospect_Ag', 'prospect_St', 'prospect_MidIn', 'prospect_NuCreCa', 'prospect_NuCa', 'prospect_NuCh', 'prospect_MariSt', 'prospect_OwOReFl', 'prospect_Co']",,0.69,0.6,0.82
7024,TPC-DI,prospect_both_0_1_ac4_av,View-Unionable,17.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgID', 'prospect_Pho', 'prospect_NWo', 'prospect_In', 'prospect_Empl', 'prospect_CrRat', 'prospect_A', 'prospect_NumCrCa', 'prospect_NumChil', 'prospect_NumC', 'prospect_MariSt', 'prospect_OORFl']",,0.67,1.0,0.5
7028,TPC-DI,prospect_both_0_30_ac2_av,View-Unionable,17.0,"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","['AgencyID', 'Employer', 'Country', 'MiddleInitial', 'Age', 'LastName', 'FirstName', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Phone']","['AgID', 'LaN', 'NWo', 'In', 'Empl', 'CreRa', 'Ag', 'MidInit', 'NuCreCar', 'NuChil', 'NuC', 'MaSt', 'OOReFl', 'Coun']",,0.62,0.83,0.5
7049,TPC-DI,prospect_both_0_30_ac5_av,View-Unionable,17.0,"[1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'NumberChildren', 'State', 'Age', 'Gender', 'City', 'LastName', 'FirstName', 'MiddleInitial', 'AddressLine1', 'AddressLine2', 'PostalCode', 'Country', 'Phone']","['prospect_gncd', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_wnrrntflg']",,0.67,0.5,1.0
7067,TPC-DI,prospect_both_0_1_ec_ev,View-Unionable,17.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgencyID', 'Phone', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'Age', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag']",,0.33,1.0,0.2
7073,TPC-DI,prospect_both_0_30_ac3_ev,View-Unionable,17.0,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]","['AgencyID', 'OwnOrRentFlag', 'FirstName', 'MaritalStatus', 'PostalCode', 'NetWorth', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'City', 'State', 'Country']","['gncd', 'frstnm', 'pstlcd', 'ntwrth', 'phn', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg']",,0.36,0.33,0.4
7080,TPC-DI,prospect_both_0_50_ec_ev,View-Unionable,17.0,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'AddressLine1', 'FirstName', 'MaritalStatus', 'NetWorth', 'OwnOrRentFlag', 'State', 'NumberChildren', 'Country', 'PostalCode', 'NumberCreditCards', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine2', 'City']","['AgencyID', 'FirstName', 'PostalCode', 'Phone', 'Income', 'AddressLine1', 'NetWorth', 'Employer', 'CreditRating', 'Age', 'State', 'NumberCreditCards', 'NumberCars', 'MaritalStatus', 'NumberChildren', 'OwnOrRentFlag', 'Country']",,0.8,0.91,0.71
7086,TPC-DI,prospect_both_0_70_ac5_ev,View-Unionable,17.0,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0]","['AgencyID', 'PostalCode', 'NumberChildren', 'AddressLine2', 'AddressLine1', 'Gender', 'NumberCreditCards', 'City', 'NetWorth', 'MiddleInitial', 'Employer', 'CreditRating', 'Phone', 'LastName', 'NumberCars', 'FirstName', 'State', 'Country']","['prospect_lstnm', 'prospect_gncd', 'prospect_pstlcd', 'prospect_phn', 'prospect_ddrssln1', 'prospect_ncm', 'prospect_ddrssln2', 'prospect_ntwrth', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_wnrrntflg']",,0.52,0.4,0.75
7101,TPC-DI,prospect_both_0_50_ac3_av,View-Unionable,17.0,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","['AgencyID', 'Income', 'MaritalStatus', 'MiddleInitial', 'NumberChildren', 'Employer', 'NetWorth', 'AddressLine1', 'CreditRating', 'NumberCreditCards', 'Country', 'LastName', 'FirstName', 'Gender', 'AddressLine2', 'PostalCode']","['gncd', 'phn', 'ddrssln1', 'ncm', 'ntwrth', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",,0.64,0.64,0.64
7102,TPC-DI,prospect_both_0_30_ac2_ev,View-Unionable,17.0,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0]","['AgencyID', 'CreditRating', 'AddressLine2', 'Employer', 'FirstName', 'MiddleInitial', 'LastName', 'Gender', 'AddressLine1', 'PostalCode', 'City', 'State', 'Country', 'Phone']","['FiNa', 'AgeID', 'AddL2', 'NWo', 'Inc', 'Empl', 'CreRa', 'A', 'MiIn', 'NumCreCar', 'NumCa', 'NuChil', 'MaSta', 'OOReFl']",,0.36,0.33,0.4
7145,TPC-DI,prospect_both_0_50_ac1_av,View-Unionable,17.0,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]","['AgencyID', 'LastName', 'State', 'Phone', 'Country', 'OwnOrRentFlag', 'FirstName', 'PostalCode', 'AddressLine1', 'NumberChildren', 'AddressLine2', 'MiddleInitial', 'Gender', 'City', 'Income', 'NumberCars']","['prospect_FirstName', 'prospect_AgencyID', 'prospect_LastName', 'prospect_PostalCode', 'prospect_AddressLine2', 'prospect_Phone', 'prospect_AddressLine1', 'prospect_NetWorth', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_State', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.67,0.64,0.7
7151,TPC-DI,prospect_both_0_30_ac1_av,View-Unionable,17.0,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0]","['AgencyID', 'LastName', 'Phone', 'AddressLine2', 'AddressLine1', 'PostalCode', 'FirstName', 'MiddleInitial', 'Gender', 'City', 'State', 'Country', 'Income', 'NumberCars']","['prospect_AgencyID', 'prospect_LastName', 'prospect_PostalCode', 'prospect_Phone', 'prospect_AddressLine2', 'prospect_NetWorth', 'prospect_AddressLine1', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",,0.5,0.5,0.5
7154,TPC-DI,prospect_both_0_50_ac2_ev,View-Unionable,17.0,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","['AgencyID', 'CreditRating', 'AddressLine1', 'MaritalStatus', 'NetWorth', 'LastName', 'MiddleInitial', 'Age', 'FirstName', 'PostalCode', 'OwnOrRentFlag', 'Gender', 'AddressLine2', 'City', 'State', 'Country']","['AgeID', 'LNa', 'FiNa', 'PosCo', 'AdLi1', 'Ph', 'NeWor', 'Inc', 'Empl', 'CreRa', 'A', 'MidIni', 'NuCreCar', 'NuC', 'NumChil', 'MarSt', 'OwORFl']",,0.48,0.45,0.5
7161,TPC-DI,prospect_both_0_30_ac4_av,View-Unionable,17.0,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'AddressLine1', 'MiddleInitial', 'OwnOrRentFlag', 'NumberCreditCards', 'FirstName', 'Gender', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone']","['prospect_LaNa', 'prospect_AgID', 'prospect_AddrLi1', 'prospect_NWo', 'prospect_Inc', 'prospect_Emp', 'prospect_CreRa', 'prospect_A', 'prospect_MiIni', 'prospect_NuCreCa', 'prospect_NumCh', 'prospect_MariSta', 'prospect_NuCa', 'prospect_OOReF']",,0.29,0.17,1.0
7164,TPC-DI,prospect_both_0_70_ac5_av,View-Unionable,17.0,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","['AgencyID', 'NumberCars', 'OwnOrRentFlag', 'Age', 'MaritalStatus', 'Country', 'FirstName', 'AddressLine2', 'City', 'Phone', 'State', 'MiddleInitial', 'NumberCreditCards', 'CreditRating', 'PostalCode', 'LastName', 'Gender', 'AddressLine1']","['prospect_frstnm', 'prospect_gncd', 'prospect_pstlcd', 'prospect_ddrssln2', 'prospect_phn', 'prospect_ncm', 'prospect_ntwrth', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_mddlntl', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",,0.67,0.53,0.89
7168,TPC-DI,prospect_both_0_50_ac4_av,View-Unionable,17.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]","['AgencyID', 'AddressLine1', 'Gender', 'MiddleInitial', 'Phone', 'Income', 'NetWorth', 'City', 'FirstName', 'PostalCode', 'Employer', 'LastName', 'AddressLine2', 'State', 'Country', 'NumberCars']","['prospect_AgeID', 'prospect_FiN', 'prospect_PosC', 'prospect_Pho', 'prospect_AdL1', 'prospect_In', 'prospect_NWo', 'prospect_Empl', 'prospect_CrRa', 'prospect_C', 'prospect_Ag', 'prospect_MidIn', 'prospect_Ge', 'prospect_NumCreCa', 'prospect_NumChil', 'prospect_MaSta', 'prospect_OOReFl']",,0.5,0.36,0.8
7169,TPC-DI,prospect_both_0_1_ac1_av,View-Unionable,17.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgencyID', 'prospect_Phone', 'prospect_Income', 'prospect_NetWorth', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",,0.0,0.0,0.0
7173,TPC-DI,prospect_both_0_70_ac4_av,View-Unionable,17.0,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]","['AgencyID', 'MaritalStatus', 'CreditRating', 'Country', 'Income', 'State', 'OwnOrRentFlag', 'FirstName', 'LastName', 'MiddleInitial', 'Phone', 'NumberChildren', 'Age', 'City', 'AddressLine1', 'Gender', 'AddressLine2', 'PostalCode']","['prospect_FiNa', 'prospect_AgID', 'prospect_LaNa', 'prospect_AddLi1', 'prospect_Pho', 'prospect_In', 'prospect_NeWor', 'prospect_Em', 'prospect_CreRa', 'prospect_Ci', 'prospect_Ag', 'prospect_St', 'prospect_MidIn', 'prospect_NuCreCar', 'prospect_NuC', 'prospect_NuChil', 'prospect_MaSt', 'prospect_OORFl', 'prospect_Co']",,0.58,0.47,0.78
7189,TPC-DI,prospect_both_0_70_ec_av,View-Unionable,17.0,"[1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'MaritalStatus', 'OwnOrRentFlag', 'NetWorth', 'NumberChildren', 'City', 'MiddleInitial', 'Phone', 'Gender', 'CreditRating', 'NumberCars', 'NumberCreditCards', 'Age', 'Country', 'PostalCode', 'LastName', 'FirstName', 'AddressLine1']","['AgencyID', 'PostalCode', 'Phone', 'AddressLine2', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",,0.93,0.93,0.93
7193,TPC-DI,prospect_both_0_1_ac3_av,View-Unionable,17.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg']",,0.0,0.0,0.0
7221,TPC-DI,prospect_both_0_1_ac5_av,View-Unionable,17.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_wnrrntflg']",,0.0,0.0,0.0
7222,TPC-DI,prospect_both_0_70_ac2_ev,View-Unionable,17.0,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'MiddleInitial', 'CreditRating', 'State', 'LastName', 'Income', 'NumberCreditCards', 'City', 'AddressLine2', 'MaritalStatus', 'NumberChildren', 'Age', 'Employer', 'Country', 'AddressLine1', 'FirstName', 'Gender', 'PostalCode']","['LNa', 'AgID', 'AdLi2', 'AddrL1', 'Ph', 'Inc', 'NeWo', 'Emp', 'CrRat', 'Ci', 'Ag', 'Sta', 'MidInit', 'NuCreCar', 'NumCa', 'NuCh', 'MaSta', 'OORF', 'Coun']",,0.83,0.8,0.86
7248,TPC-DI,prospect_both_0_70_ac2_av,View-Unionable,17.0,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'State', 'NumberChildren', 'OwnOrRentFlag', 'Income', 'PostalCode', 'Country', 'AddressLine2', 'MiddleInitial', 'AddressLine1', 'MaritalStatus', 'NumberCars', 'NetWorth', 'LastName', 'Employer', 'FirstName', 'Gender', 'City']","['LN', 'AgID', 'PoC', 'Ph', 'AdL2', 'AddrL1', 'NWor', 'Inc', 'Em', 'CreRat', 'A', 'St', 'MiIni', 'NumCreCar', 'NumC', 'MarSt', 'NuCh', 'OwOReFl', 'Co']",,0.87,0.87,0.87
7255,TPC-DI,prospect_both_0_50_ac1_ev,View-Unionable,17.0,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1]","[0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'Age', 'Income', 'AddressLine1', 'CreditRating', 'NumberChildren', 'Country', 'AddressLine2', 'NetWorth', 'OwnOrRentFlag', 'Employer', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'PostalCode']","['prospect_AgencyID', 'prospect_Phone', 'prospect_AddressLine2', 'prospect_AddressLine1', 'prospect_Income', 'prospect_NetWorth', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_State', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.7,0.73,0.67
7257,TPC-DI,prospect_both_0_30_ac4_ev,View-Unionable,17.0,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'AddressLine1', 'City', 'NetWorth', 'Country', 'Employer', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine2', 'PostalCode', 'State', 'Phone']","['prospect_AgeID', 'prospect_AddrL1', 'prospect_Inc', 'prospect_NeWor', 'prospect_Em', 'prospect_CrRat', 'prospect_Ci', 'prospect_A', 'prospect_NuCreCar', 'prospect_NumCa', 'prospect_NuChil', 'prospect_MarSta', 'prospect_OORF', 'prospect_Coun']",,0.29,0.17,1.0
7264,TPC-DI,prospect_both_0_30_ac3_av,View-Unionable,17.0,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]","['AgencyID', 'MiddleInitial', 'Employer', 'LastName', 'OwnOrRentFlag', 'Country', 'FirstName', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Phone']","['gncd', 'lstnm', 'ncm', 'ntwrth', 'mplr', 'crdtrtng', 'g', 'mddlntl', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",,0.2,0.17,0.25
7274,TPC-DI,prospect_both_0_1_ac3_ev,View-Unionable,17.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg']",,0.0,0.0,0.0
7284,TPC-DI,prospect_both_0_30_ac5_ev,View-Unionable,17.0,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]","['AgencyID', 'NetWorth', 'LastName', 'AddressLine1', 'NumberCars', 'OwnOrRentFlag', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_lstnm', 'prospect_ddrssln1', 'prospect_phn', 'prospect_ncm', 'prospect_ntwrth', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",,0.2,0.17,0.25
7286,TPC-DI,prospect_both_0_70_ac3_av,View-Unionable,17.0,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['AgencyID', 'NumberChildren', 'CreditRating', 'OwnOrRentFlag', 'NumberCreditCards', 'AddressLine1', 'PostalCode', 'Income', 'FirstName', 'Employer', 'Gender', 'NumberCars', 'State', 'Age', 'MaritalStatus', 'LastName', 'MiddleInitial', 'AddressLine2']","['frstnm', 'gncd', 'pstlcd', 'ddrssln1', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",,0.58,0.47,0.78
7293,TPC-DI,prospect_both_0_30_ec_ev,View-Unionable,17.0,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1]","['AgencyID', 'Employer', 'LastName', 'PostalCode', 'AddressLine2', 'CreditRating', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'City', 'State', 'Country', 'Phone']","['LastName', 'AgencyID', 'PostalCode', 'AddressLine2', 'Income', 'NetWorth', 'Employer', 'CreditRating', 'Age', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag']",,0.75,1.0,0.6
7307,TPC-DI,prospect_both_0_1_ac1_ev,View-Unionable,17.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgencyID', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",,0.0,0.0,0.0
7314,TPC-DI,prospect_both_0_50_ac2_av,View-Unionable,17.0,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'Income', 'Country', 'OwnOrRentFlag', 'State', 'MiddleInitial', 'NumberCars', 'LastName', 'Phone', 'MaritalStatus', 'CreditRating', 'FirstName', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode']","['AgID', 'LNa', 'Ph', 'NWor', 'Inc', 'Empl', 'CrRat', 'C', 'A', 'Sta', 'MidIn', 'NuCreCar', 'NumCa', 'NuChil', 'MarSta', 'OwOReF', 'Co']",,0.69,0.82,0.6
7317,TPC-DI,prospect_both_0_50_ac3_ev,View-Unionable,17.0,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0]","[0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0]","['AgencyID', 'OwnOrRentFlag', 'Phone', 'Employer', 'MiddleInitial', 'PostalCode', 'Gender', 'NumberCars', 'State', 'Income', 'MaritalStatus', 'LastName', 'FirstName', 'AddressLine1', 'AddressLine2', 'City']","['gncd', 'pstlcd', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",,0.63,0.55,0.75
7318,TPC-DI,prospect_both_0_1_ac4_ev,View-Unionable,17.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgeID', 'prospect_Pho', 'prospect_NWo', 'prospect_In', 'prospect_Empl', 'prospect_CreRat', 'prospect_A', 'prospect_NumCreCar', 'prospect_NuCa', 'prospect_MariSt', 'prospect_NuCh', 'prospect_OOReF']",,0.0,0.0,0.0
