,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1 cross-domain,Recall cross-domain,Precision cross-domain
4073,TPC-DI,prospect_both_50_50_ac1_ev,Joinable,9,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Country', 'Gender', 'FirstName', 'MiddleInitial', 'Income', 'Age', 'LastName', 'State', 'NumberCreditCards', 'NetWorth', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'Phone']","['prospect_AgencyID', 'prospect_LastName', 'prospect_FirstName', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_NumberChildren', 'prospect_OwnOrRentFlag', 'prospect_Country']",0.16666666666666666,0.09090909090909091,1.0
4095,TPC-DI,prospect_vertical_1_ac4_ev,Joinable,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgID', 'prospect_Ph', 'prospect_NWor', 'prospect_In', 'prospect_Empl', 'prospect_CreRa', 'prospect_Ag', 'prospect_NuCreCar', 'prospect_NuCa', 'prospect_NuCh', 'prospect_MariSta', 'prospect_OwOReFl']",0.0,0.0,0.0
4102,TPC-DI,prospect_vertical_30_ec_ev,Joinable,9,"[1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0]","['AgencyID', 'Employer', 'City', 'NumberCreditCards', 'Gender', 'MiddleInitial', 'LastName', 'FirstName', 'AddressLine1', 'AddressLine2', 'PostalCode', 'State', 'Country', 'Phone']","['AgencyID', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'Gender', 'MiddleInitial', 'NumberCreditCards', 'NumberCars', 'MaritalStatus', 'NumberChildren', 'OwnOrRentFlag']",0.8,1.0,0.6666666666666666
4135,TPC-DI,prospect_vertical_50_ac4_ev,Joinable,9,"[1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Country', 'Age', 'Gender', 'Phone', 'Employer', 'State', 'NumberCreditCards', 'MiddleInitial', 'MaritalStatus', 'NumberCars', 'LastName', 'FirstName', 'AddressLine1', 'AddressLine2', 'PostalCode']","['prospect_AgID', 'prospect_Pho', 'prospect_NWo', 'prospect_Inc', 'prospect_Em', 'prospect_CrRa', 'prospect_Ci', 'prospect_Ag', 'prospect_Sta', 'prospect_MiInit', 'prospect_Ge', 'prospect_NumCrCar', 'prospect_NumChi', 'prospect_NuCa', 'prospect_MarSt', 'prospect_OORF', 'prospect_Coun']",0.0,0.0,0.0
4144,TPC-DI,prospect_vertical_50_ac3_ev,Joinable,9,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Country', 'NetWorth', 'AddressLine2', 'Phone', 'Employer', 'Income', 'NumberCreditCards', 'MiddleInitial', 'OwnOrRentFlag', 'FirstName', 'LastName', 'Gender', 'AddressLine1', 'PostalCode', 'City']","['gncd', 'frstnm', 'phn', 'ntwrth', 'ncm', 'ddrssln2', 'mplr', 'crdtrtng', 'g', 'stt', 'mddlntl', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",0.0,0.0,0.0
4148,TPC-DI,prospect_both_50_70_ac3_ev,Joinable,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'CreditRating', 'City', 'Gender', 'PostalCode', 'Phone', 'NumberChildren', 'OwnOrRentFlag', 'Income', 'AddressLine1', 'LastName', 'MiddleInitial', 'Employer', 'Country', 'NetWorth', 'FirstName', 'AddressLine2', 'State']","['gncd', 'lstnm', 'phn', 'ntwrth', 'pstlcd', 'ncm', 'ddrssln1', 'mplr', 'crdtrtng', 'ct', 'g', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",0.125,0.06666666666666667,1.0
4173,TPC-DI,prospect_both_50_30_ac4_ev,Joinable,9,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'OwnOrRentFlag', 'Employer', 'Country', 'FirstName', 'AddressLine1', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine2', 'PostalCode', 'City', 'State', 'Phone']","['prospect_AgID', 'prospect_FiN', 'prospect_NeWor', 'prospect_In', 'prospect_AdLi1', 'prospect_Em', 'prospect_CrRat', 'prospect_A', 'prospect_NuCreCa', 'prospect_NuCa', 'prospect_NuCh', 'prospect_MarSt', 'prospect_OwORFl', 'prospect_Co']",0.0,0.0,0.0
4175,TPC-DI,prospect_both_50_1_ac3_ev,Joinable,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'ntwrth', 'phn', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg']",0.0,0.0,0.0
4185,TPC-DI,prospect_both_50_1_ac4_ev,Joinable,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgeID', 'prospect_Pho', 'prospect_NWo', 'prospect_Inc', 'prospect_Em', 'prospect_CreRat', 'prospect_A', 'prospect_NumCreCa', 'prospect_NumChi', 'prospect_NumC', 'prospect_MarSta', 'prospect_OwOReF']",0.0,0.0,0.0
4205,TPC-DI,prospect_both_50_50_ac2_ev,Joinable,9,"[1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['AgencyID', 'Country', 'NumberCars', 'LastName', 'NumberCreditCards', 'AddressLine1', 'FirstName', 'Gender', 'CreditRating', 'OwnOrRentFlag', 'Income', 'MiddleInitial', 'AddressLine2', 'PostalCode', 'City', 'State']","['AgeID', 'LN', 'FirN', 'Ph', 'Inc', 'NeWo', 'AddLi1', 'Em', 'CreRa', 'A', 'Ge', 'NumCreCa', 'NumC', 'MarSt', 'NumChil', 'OwORFl', 'Coun']",0.4444444444444444,0.36363636363636365,0.5714285714285714
4211,TPC-DI,prospect_both_50_30_ac5_ev,Joinable,9,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'FirstName', 'Phone', 'NumberCars', 'State', 'City', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'Country', 'Income']","['prospect_gncd', 'prospect_frstnm', 'prospect_phn', 'prospect_ntwrth', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_wnrrntflg']",0.0,0.0,0.0
4240,TPC-DI,prospect_both_50_1_ac1_ev,Joinable,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgencyID', 'prospect_NetWorth', 'prospect_Phone', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",0.0,0.0,0.0
4242,TPC-DI,prospect_vertical_70_ac1_ev,Joinable,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'Employer', 'NumberChildren', 'CreditRating', 'NumberCars', 'AddressLine2', 'PostalCode', 'Gender', 'NumberCreditCards', 'FirstName', 'Income', 'Phone', 'AddressLine1', 'MiddleInitial', 'City', 'LastName', 'State', 'Country']","['prospect_AgencyID', 'prospect_FirstName', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_PostalCode', 'prospect_AddressLine1', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_Gender', 'prospect_MiddleInitial', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",0.0,0.0,0.0
4258,TPC-DI,prospect_both_50_70_ec_ev,Joinable,9,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['AgencyID', 'Phone', 'NetWorth', 'AddressLine1', 'NumberCreditCards', 'MaritalStatus', 'NumberChildren', 'City', 'FirstName', 'PostalCode', 'Gender', 'Income', 'State', 'Age', 'Country', 'LastName', 'MiddleInitial', 'AddressLine2']","['AgencyID', 'FirstName', 'Phone', 'NetWorth', 'Income', 'PostalCode', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0.9655172413793104,0.9333333333333333,1.0
4271,TPC-DI,prospect_vertical_50_ac2_ev,Joinable,9,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]","['AgencyID', 'AddressLine1', 'PostalCode', 'Income', 'FirstName', 'Phone', 'CreditRating', 'Employer', 'MaritalStatus', 'Age', 'NumberChildren', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine2', 'City']","['AgeID', 'FiN', 'Pho', 'NeWo', 'Inc', 'PoCo', 'AddLi1', 'Em', 'CreRa', 'Ag', 'St', 'NuCrCar', 'NumChil', 'MarSt', 'NumC', 'OwORF', 'Cou']",0.16666666666666666,0.09090909090909091,1.0
4282,TPC-DI,prospect_both_50_70_ac4_ev,Joinable,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'MaritalStatus', 'NumberChildren', 'Phone', 'State', 'Income', 'NetWorth', 'Gender', 'FirstName', 'CreditRating', 'Employer', 'City', 'MiddleInitial', 'PostalCode', 'Age', 'LastName', 'AddressLine1', 'AddressLine2']","['prospect_AgeID', 'prospect_FiNa', 'prospect_Ph', 'prospect_NeWo', 'prospect_In', 'prospect_PosCo', 'prospect_Emp', 'prospect_CreRa', 'prospect_Ci', 'prospect_Ag', 'prospect_Sta', 'prospect_MiInit', 'prospect_Ge', 'prospect_NumCrCa', 'prospect_MaSta', 'prospect_NumChil', 'prospect_NumC', 'prospect_Co', 'prospect_OOReF']",0.0,0.0,0.0
4283,TPC-DI,prospect_vertical_1_ac3_ev,Joinable,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'ntwrth', 'phn', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg']",0.0,0.0,0.0
4288,TPC-DI,prospect_vertical_30_ac4_ev,Joinable,9,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Employer', 'CreditRating', 'PostalCode', 'FirstName', 'AddressLine2', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'City', 'State', 'Country', 'Phone']","['prospect_AgeID', 'prospect_FirN', 'prospect_NWor', 'prospect_PoCo', 'prospect_In', 'prospect_AdLi2', 'prospect_Em', 'prospect_CrRat', 'prospect_Ag', 'prospect_NumCrCar', 'prospect_NumC', 'prospect_NuChil', 'prospect_MarSta', 'prospect_OwOReF']",0.0,0.0,0.0
4297,TPC-DI,prospect_vertical_30_ac5_ev,Joinable,9,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'CreditRating', 'NumberCars', 'Income', 'City', 'AddressLine2', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'PostalCode', 'State', 'Country']","['prospect_gncd', 'prospect_ntwrth', 'prospect_phn', 'prospect_ncm', 'prospect_ddrssln2', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",0.0,0.0,0.0
4303,TPC-DI,prospect_both_50_30_ac2_ev,Joinable,9,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1]","['AgencyID', 'Age', 'NumberChildren', 'PostalCode', 'Country', 'MaritalStatus', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'City', 'State']","['AgeID', 'Pho', 'NWo', 'PoCo', 'Inc', 'Em', 'CreRat', 'A', 'NuCreCa', 'NuChi', 'NuC', 'MariSta', 'OwORF', 'Co']",0.2857142857142857,0.16666666666666666,1.0
4306,TPC-DI,prospect_vertical_70_ac2_ev,Joinable,9,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]","['AgencyID', 'OwnOrRentFlag', 'LastName', 'City', 'CreditRating', 'Income', 'MiddleInitial', 'Employer', 'Phone', 'Age', 'Country', 'AddressLine1', 'NumberChildren', 'PostalCode', 'NumberCreditCards', 'FirstName', 'Gender', 'AddressLine2']","['AgID', 'LaNa', 'Ph', 'Inc', 'NeWor', 'PosC', 'AddLi1', 'Empl', 'CreRa', 'Ci', 'A', 'Sta', 'MiInit', 'NumCreCar', 'NumChi', 'NuC', 'MaSt', 'OwORFl', 'Cou']",0.0,0.0,0.0
4311,TPC-DI,prospect_vertical_50_ac5_ev,Joinable,9,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'NumberCars', 'AddressLine2', 'Income', 'Age', 'City', 'Country', 'NumberCreditCards', 'CreditRating', 'NetWorth', 'Phone', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1']","['prospect_gncd', 'prospect_phn', 'prospect_ntwrth', 'prospect_pstlcd', 'prospect_ncm', 'prospect_ddrssln2', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_nmbrcrdtcrds', 'prospect_mrtlstts', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_cntr', 'prospect_wnrrntflg']",0.0,0.0,0.0
4336,TPC-DI,prospect_both_50_1_ac5_ev,Joinable,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",0.0,0.0,0.0
4338,TPC-DI,prospect_vertical_1_ac2_ev,Joinable,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgeID', 'Pho', 'NWor', 'Inc', 'Empl', 'CreRat', 'Ag', 'NumCrCar', 'NuCa', 'NumCh', 'MaSta', 'OwOReFl']",0.0,0.0,0.0
4342,TPC-DI,prospect_both_50_1_ac2_ev,Joinable,9,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgID', 'Ph', 'NWor', 'In', 'Emp', 'CreRat', 'A', 'NumCrCa', 'NuCa', 'NuChil', 'MaSta', 'OOReF']",0.0,0.0,0.0
4364,TPC-DI,prospect_both_50_50_ac5_ev,Joinable,9,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'NetWorth', 'Age', 'AddressLine1', 'CreditRating', 'State', 'Employer', 'MaritalStatus', 'Income', 'PostalCode', 'NumberCars', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine2']","['prospect_gncd', 'prospect_ntwrth', 'prospect_phn', 'prospect_pstlcd', 'prospect_ncm', 'prospect_ddrssln1', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",0.0,0.0,0.0
4367,TPC-DI,prospect_vertical_30_ac3_ev,Joinable,9,"[1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'AddressLine1', 'NumberCars', 'OwnOrRentFlag', 'Gender', 'LastName', 'FirstName', 'MiddleInitial', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone']","['gncd', 'lstnm', 'ntwrth', 'ncm', 'ddrssln1', 'mplr', 'crdtrtng', 'g', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg']",0.0,0.0,0.0
4376,TPC-DI,prospect_both_50_70_ac1_ev,Joinable,10,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'Gender', 'FirstName', 'OwnOrRentFlag', 'Phone', 'Employer', 'MiddleInitial', 'CreditRating', 'PostalCode', 'NumberCars', 'AddressLine1', 'Age', 'AddressLine2', 'Country', 'MaritalStatus', 'LastName', 'City', 'State']","['prospect_AgencyID', 'prospect_FirstName', 'prospect_Phone', 'prospect_PostalCode', 'prospect_NetWorth', 'prospect_Income', 'prospect_AddressLine1', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",0.0,0.0,0.0
4380,TPC-DI,prospect_both_50_1_ac4_ev,Joinable,10,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgeID', 'prospect_Pho', 'prospect_NWo', 'prospect_Inc', 'prospect_Em', 'prospect_CreRat', 'prospect_A', 'prospect_NumCreCa', 'prospect_NumChi', 'prospect_NumC', 'prospect_MarSta', 'prospect_OwOReF']",0.0,0.0,0.0
4390,TPC-DI,prospect_vertical_1_ac5_ev,Joinable,10,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_ntwrth', 'prospect_phn', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_wnrrntflg']",0.0,0.0,0.0
4391,TPC-DI,prospect_vertical_30_ac2_ev,Joinable,10,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1]","['AgencyID', 'CreditRating', 'NumberCreditCards', 'NumberChildren', 'FirstName', 'MaritalStatus', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State']","['AgeID', 'FiN', 'Pho', 'NWo', 'Inc', 'Empl', 'CreRat', 'A', 'NuCreCa', 'NumChi', 'NuC', 'MariSta', 'OwORF', 'Co']",0.0,0.0,0.0
4392,TPC-DI,prospect_vertical_30_ac5_ev,Joinable,10,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","['AgencyID', 'CreditRating', 'NumberCars', 'Income', 'City', 'AddressLine2', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'PostalCode', 'State', 'Country']","['prospect_gncd', 'prospect_ntwrth', 'prospect_phn', 'prospect_ncm', 'prospect_ddrssln2', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_nmbrchldrn', 'prospect_wnrrntflg']",0.0,0.0,0.0
4402,TPC-DI,prospect_vertical_70_ac4_ev,Joinable,10,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]","[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Gender', 'MiddleInitial', 'Employer', 'State', 'Age', 'AddressLine2', 'OwnOrRentFlag', 'Income', 'City', 'NumberCars', 'NumberCreditCards', 'NetWorth', 'MaritalStatus', 'FirstName', 'LastName', 'AddressLine1', 'PostalCode']","['prospect_AgID', 'prospect_FirN', 'prospect_NWor', 'prospect_Ph', 'prospect_In', 'prospect_AddL2', 'prospect_Emp', 'prospect_CrRat', 'prospect_Ci', 'prospect_A', 'prospect_St', 'prospect_MidInit', 'prospect_Ge', 'prospect_NumCreCar', 'prospect_MaSta', 'prospect_NumChil', 'prospect_NuCa', 'prospect_OORFl', 'prospect_Coun']",0.0,0.0,0.0
4403,TPC-DI,prospect_both_50_1_ac3_ev,Joinable,10,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg']",0.0,0.0,0.0
4408,TPC-DI,prospect_vertical_1_ac3_ev,Joinable,10,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg']",0.0,0.0,0.0
4409,TPC-DI,prospect_both_50_70_ac3_ev,Joinable,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0]","['AgencyID', 'CreditRating', 'City', 'Gender', 'PostalCode', 'Phone', 'NumberChildren', 'OwnOrRentFlag', 'Income', 'AddressLine1', 'LastName', 'MiddleInitial', 'Employer', 'Country', 'NetWorth', 'FirstName', 'AddressLine2', 'State']","['gncd', 'lstnm', 'phn', 'ntwrth', 'pstlcd', 'ncm', 'ddrssln1', 'mplr', 'crdtrtng', 'ct', 'g', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",0.0,0.0,0.0
