,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
14468,OpenData,miller2_both_50_70_ac1_ev,Joinable,33,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]","['Fiscal year', 'Section ID', 'CountryRegion name', 'Organisation name', 'Knowledge for development (marker)', 'Trade development (marker)', 'Organisation class', 'CountryRegion percent', 'Youth issues (marker)', 'Continent ID', 'Bilateral aid (international marker)', 'CFLI (marker)', 'Branch name', 'Regional program (marker)', 'Urban issues (marker)', 'PBA type', 'Desertification (marker)', 'Maximum CIDA contribution (project-level)', 'Children issues (marker)', 'Division ID', 'Continent name', 'Status', 'Project number', 'CIDA business delivery model (old)', 'Division name', 'Project Browser country ID', 'Branch ID', 'Sector percent', 'Participatory development and good governance', 'Organisation type', 'Disability issues (marker)', 'Gender equality (marker)', 'Section name', 'Biodiversity (marker)', 'Programming process (new)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)']","['miller2_AmountSpent', 'miller2_ProjectNumber', 'miller2_MaximumCIDAContribution(project-level)', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_CountryRegionName', 'miller2_SectorID', 'miller2_ProjectBrowserCountryID', 'miller2_CountryRegionID', 'miller2_SectorName', 'miller2_SectionID', 'miller2_SectionName', 'miller2_OrganisationSub-class', 'miller2_DivisionID', 'miller2_DivisionName', 'miller2_BranchName', 'miller2_BranchID', 'miller2_ContinentID', 'miller2_OrganisationType', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_OrganisationClass', 'miller2_PBAType', 'miller2_ChildrenIssues(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_UrbanIssues(marker)', 'miller2_ContinentName', 'miller2_IndigenousIssues(marker)', 'miller2_Desertification(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_ParticipatoryDevelopmentAndGoodGovernance', 'miller2_Biodiversity(marker)', 'miller2_CFLI(marker)', 'miller2_SectorPercent', 'miller2_CountryRegionPercent', 'miller2_YouthIssues(marker)', 'miller2_Status', 'miller2_CIDABusinessDeliveryModel(old)', 'miller2_BilateralAid(internationalMarker)', 'miller2_RegionalProgram(marker)', 'miller2_ProgrammingProcess(new)', 'miller2_FiscalYear']",0.52,0.37,0.87,N1
14554,OpenData,miller2_vertical_30_ac2_ev,Joinable,33,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]","['Fiscal year', 'Section name', 'Organisation type', 'Knowledge for development (marker)', 'Organisation sub-class', 'Sector percent', 'Organisation ID', 'Continent name', 'Climate change adaptation (marker)', 'Programming process (new)', 'Regional program (marker)', 'Untied amount(Project-level budget)', 'FSTC percent', 'CFLI (marker)', 'Section ID', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Fund centre ID', 'Fund centre name', 'IRTC percent', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance', 'Trade development (marker)']","['AmSp', 'UnAmPrBu', 'OrgID', 'OrganN', 'CoReID', 'CoReN', 'SecN', 'SecID', 'ProBrowCouID', 'SeID', 'SectN', 'OrganSu', 'OrgaT', 'OrgaCla', 'ConN', 'ICTAAToFDevel', 'DisIss', 'GeEq', 'KnowlFoDev', 'Biodi', 'ConID', 'YouIs', 'CliChAda', 'UrbIs', 'IndIs', 'ChiIss', 'FSTCPer', 'CFLI', 'SecPerc', 'RegProg', 'CouRePe', 'FiY', 'PrograProc']",0.48,0.4,0.6,N2
14580,OpenData,miller2_vertical_30_ac3_ev,Joinable,33,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Section ID', 'Indigenous issues (marker)', 'Trade development (marker)', 'CountryRegion percent', 'CountryRegion name', 'Branch ID', 'Organisation class', 'Gender equality (marker)', 'Organisation type', 'Youth issues (marker)', 'CIDA business delivery model (old)', 'Status', 'Project number', 'Untied amount(Project-level budget)', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Division ID', 'Division name', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)']","['mntspnt', 'prjctnmbr', 'ntdmnt(prjct-lvlbdgt)', 'rgnstnnm', 'rgnstnd', 'cntrrgnnm', 'cntrrgnd', 'prjctbrwsrcntrd', 'sctrd', 'sctrnm', 'sctnd', 'rgnstnsb-clss', 'rgnstnclss', 'brnchd', 'rgnstntp', 'rbnsss(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'dsbltsss(mrkr)', 'chldrnsss(mrkr)', 'cntnntnm', 'thsss(mrkr)', 'gndrqlt(mrkr)', 'cntnntd', 'ctstlfrdvlpmnt(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'stts', 'bdvrst(mrkr)', 'ndgnssss(mrkr)', 'trddvlpmnt(mrkr)', 'cdbsnssdlvrmdl(ld)', 'sctrprcnt', 'cntrrgnprcnt', 'fsclr']",0.11,0.07,0.33,N3
14581,OpenData,miller2_both_50_30_ac3_ev,Joinable,33,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Organisation ID', 'Urban issues (marker)', 'Trade development (marker)', 'IRTC percent', 'Status', 'Children issues (marker)', 'Project number', 'Organisation sub-class', 'Fund centre ID', 'Desertification (marker)', 'Gender equality (marker)', 'Section name', 'Amount spent', 'Biodiversity (marker)', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Regional program (marker)', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)']","['mntspnt', 'prjctnmbr', 'rgnstnnm', 'rgnstnd', 'prjctbrwsrcntrd', 'cntrrgnnm', 'cntrrgnd', 'sctrnm', 'sctrd', 'fndcntrd', 'sctnnm', 'rgnstnsb-clss', 'rgnstnclss', 'cntnntnm', 'thsss(mrkr)', 'cntnntd', 'rgnstntp', 'prtcptrdvlpmntndgdgvrnnc', 'dsrtfctn(mrkr)', 'gndrqlt(mrkr)', 'bdvrst(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'dsbltsss(mrkr)', 'trddvlpmnt(mrkr)', 'ndgnssss(mrkr)', 'rbnsss(mrkr)', 'chldrnsss(mrkr)', 'stts', 'cntrrgnprcnt', 'rtcprcnt', 'sctrprcnt', 'fsclr']",0.22,0.13,0.67,N3
14605,OpenData,miller2_both_50_70_ac3_ev,Joinable,33,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Section name', 'Youth issues (marker)', 'Urban issues (marker)', 'Status', 'Disability issues (marker)', 'Division ID', 'Trade development (marker)', 'Maximum CIDA contribution (project-level)', 'Children issues (marker)', 'Organisation name', 'Organisation ID', 'CountryRegion percent', 'Continent ID', 'Programming process (new)', 'Climate change adaptation (marker)', 'CIDA business delivery model (old)', 'Branch ID', 'Amount spent', 'Fund centre name', 'Gender equality (marker)', 'Biodiversity (marker)', 'Section ID', 'Knowledge for development (marker)', 'Sector percent', 'CountryRegion name', 'Project number', 'Sector ID', 'Organisation sub-class', 'Continent name', 'Fund centre ID', 'ICT as a tool for development (marker)', 'Desertification (marker)', 'Branch name', 'Organisation type', 'Division name', 'Regional program (marker)', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Bilateral aid (international marker)', 'PBA type']","['mntspnt', 'prjctnmbr', 'mxmmcdcntrbtn(prjct-lvl)', 'rgnstnd', 'rgnstnnm', 'cntrrgnnm', 'cntrrgnd', 'prjctbrwsrcntrd', 'sctrd', 'sctrnm', 'fndcntrd', 'fndcntrnm', 'sctnnm', 'sctnd', 'rgnstnsb-clss', 'dvsnd', 'brnchnm', 'chldrnsss(mrkr)', 'rgnstnclss', 'dsbltsss(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'bdvrst(mrkr)', 'cntnntd', 'brnchd', 'cdbsnssdlvrmdl(ld)', 'dsrtfctn(mrkr)', 'thsss(mrkr)', 'rgnstntp', 'rbnsss(mrkr)', 'cntnntnm', 'clmtchngdpttn(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'gndrqlt(mrkr)', 'ndgnssss(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'nvrmntlsstnblt(mrkr)', 'trddvlpmnt(mrkr)', 'stts', 'clmtchngmtgtn(mrkr)', 'cntrrgnprcnt', 'sctrprcnt', 'fsclr', 'prgrmmngprcss(nw)']",0.25,0.14,1.0,N3
14612,OpenData,miller2_vertical_50_ac2_ev,Joinable,33,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","['Fiscal year', 'Maximum CIDA contribution (project-level)', 'Project Browser country ID', 'Trade development (marker)', 'Urban issues (marker)', 'Organisation sub-class', 'Climate change mitigation (marker)', 'Continent name', 'Biodiversity (marker)', 'Knowledge for development (marker)', 'Sector ID', 'Regional program (marker)', 'Continent ID', 'CountryRegion ID', 'Children issues (marker)', 'CountryRegion percent', 'Disability issues (marker)', 'IRTC percent', 'Desertification (marker)', 'Bilateral aid (international marker)', 'Programming process (new)', 'FSTC percent', 'Division name', 'ICT as a tool for development (marker)', 'CFLI (marker)', 'Project number', 'Status', 'Branch ID', 'Branch name', 'Division ID', 'Section ID', 'Section name', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'CIDA business delivery model (old)', 'PBA type', 'Enviromental sustainability (marker)']","['AmSpe', 'MaxiCIDACont', 'OrganiNa', 'OrgID', 'CounReN', 'CouReID', 'SecN', 'PrBroCoID', 'SecID', 'OrgSu', 'DiN', 'OrganiT', 'OrgaCl', 'ContiNa', 'TraDevelo', 'ChilIss', 'Desertif', 'ConID', 'KnowlFDev', 'ParticDevAnGoGov', 'YouIss', 'GeEq', 'ICTAAToFDeve', 'UrIss', 'CliChaAda', 'ClChMitig', 'DisIs', 'Biod', 'IndigIs', 'CFLI', 'ReProg', 'SecPe', 'FSTCPer', 'IRTCPerc', 'CounRegPer', 'BilAMa', 'ProgrPro', 'FiY']",0.74,0.68,0.81,N2
14621,OpenData,miller2_vertical_1_ac3_ev,Joinable,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['mntspnt', 'rgnstnd', 'rgnstnnm', 'cntrrgnnm', 'cntrrgnd', 'prjctbrwsrcntrd', 'sctrd', 'sctrnm', 'rgnstnsb-clss', 'cntnntd', 'cntnntnm', 'rgnstntp', 'ctstlfrdvlpmnt(mrkr)', 'rgnstnclss', 'bdvrst(mrkr)', 'trddvlpmnt(mrkr)', 'gndrqlt(mrkr)', 'chldrnsss(mrkr)', 'ndgnssss(mrkr)', 'thsss(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'rbnsss(mrkr)', 'dsbltsss(mrkr)', 'cntrrgnprcnt', 'sctrprcnt', 'fsclr']",0.0,0.0,0.0,N3
14632,OpenData,miller2_both_50_50_ac4_ev,Joinable,33,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'ICT as a tool for development (marker)', 'Fund centre ID', 'Biodiversity (marker)', 'Organisation sub-class', 'CountryRegion percent', 'Branch ID', 'Organisation name', 'Division name', 'Maximum CIDA contribution (project-level)', 'Status', 'Section name', 'Climate change mitigation (marker)', 'Organisation ID', 'Continent ID', 'CIDA business delivery model (old)', 'Enviromental sustainability (marker)', 'CFLI (marker)', 'CountryRegion ID', 'Trade development (marker)', 'CountryRegion name', 'Desertification (marker)', 'Regional program (marker)', 'Project number', 'Untied amount(Project-level budget)', 'Branch name', 'Division ID', 'Section ID', 'Fund centre name', 'FSTC percent', 'IRTC percent', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change adaptation (marker)', 'Participatory development and good governance', 'Urban issues (marker)', 'Children issues (marker)']","['miller2_AmSpe', 'miller2_ProjNu', 'miller2_MaCIDAContr', 'miller2_UnAmProjBu', 'miller2_OrganID', 'miller2_OrgNa', 'miller2_CouReN', 'miller2_CounRegID', 'miller2_PrBrowCoID', 'miller2_SecN', 'miller2_SeID', 'miller2_FCenID', 'miller2_SectNa', 'miller2_OrganiS', 'miller2_DiN', 'miller2_OrganiCla', 'miller2_ContNa', 'miller2_OrganT', 'miller2_ContiID', 'miller2_BrID', 'miller2_CliChMitig', 'miller2_YouIs', 'miller2_GeEqu', 'miller2_EnviSustain', 'miller2_CIDABusiDeMo', 'miller2_Biodi', 'miller2_DisabIss', 'miller2_IndigIs', 'miller2_Dese', 'miller2_TraDevelo', 'miller2_ICTAATFDeve', 'miller2_St', 'miller2_KnoFoDevelo', 'miller2_SePerc', 'miller2_CouRePe', 'miller2_CFLI', 'miller2_RegPro', 'miller2_FiYe']",0.0,0.0,0.0,N4
14633,OpenData,miller2_vertical_70_ac1_ev,Joinable,33,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0]","['Fiscal year', 'CountryRegion percent', 'Section name', 'Climate change adaptation (marker)', 'Branch name', 'Programming process (new)', 'Gender equality (marker)', 'Status', 'Division ID', 'Organisation type', 'Indigenous issues (marker)', 'Knowledge for development (marker)', 'Children issues (marker)', 'Organisation name', 'Climate change mitigation (marker)', 'Continent ID', 'PBA type', 'Trade development (marker)', 'Fund centre name', 'Division name', 'Biodiversity (marker)', 'Urban issues (marker)', 'CFLI (marker)', 'Organisation sub-class', 'Organisation ID', 'Project Browser country ID', 'FSTC percent', 'Bilateral aid (international marker)', 'Regional program (marker)', 'Organisation class', 'Untied amount(Project-level budget)', 'CIDA business delivery model (old)', 'IRTC percent', 'Sector name', 'CountryRegion name', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Section ID', 'Fund centre ID', 'Enviromental sustainability (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_FundCentreName', 'miller2_ProjectBrowserCountryID', 'miller2_SectorName', 'miller2_SectorID', 'miller2_SectionName', 'miller2_OrganisationSub-class', 'miller2_DivisionID', 'miller2_DivisionName', 'miller2_BranchName', 'miller2_OrganisationClass', 'miller2_ContinentID', 'miller2_ClimateChangeMitigation(marker)', 'miller2_UrbanIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_OrganisationType', 'miller2_ContinentName', 'miller2_YouthIssues(marker)', 'miller2_PBAType', 'miller2_TradeDevelopment(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_Biodiversity(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_CountryRegionPercent', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_Status', 'miller2_ClimateChangeAdaptation(marker)', 'miller2_SectorPercent', 'miller2_CFLI(marker)', 'miller2_CIDABusinessDeliveryModel(old)', 'miller2_BilateralAid(internationalMarker)', 'miller2_RegionalProgram(marker)', 'miller2_IRTCPercent', 'miller2_FSTCPercent', 'miller2_ProgrammingProcess(new)', 'miller2_FiscalYear']",0.59,0.46,0.84,N1
14635,OpenData,miller2_vertical_30_ac1_ev,Joinable,33,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]","['Fiscal year', 'Section ID', 'Disability issues (marker)', 'Climate change mitigation (marker)', 'CountryRegion ID', 'Urban issues (marker)', 'Enviromental sustainability (marker)', 'Organisation sub-class', 'CIDA business delivery model (old)', 'Sector name', 'Children issues (marker)', 'PBA type', 'Organisation type', 'Division name', 'Untied amount(Project-level budget)', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Programming process (new)', 'Bilateral aid (international marker)', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_ProjectBrowserCountryID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_SectionID', 'miller2_OrganisationSub-class', 'miller2_DivisionName', 'miller2_ContinentName', 'miller2_OrganisationClass', 'miller2_ContinentID', 'miller2_OrganisationType', 'miller2_PBAType', 'miller2_DisabilityIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_ClimateChangeMitigation(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_YouthIssues(marker)', 'miller2_CIDABusinessDeliveryModel(old)', 'miller2_UrbanIssues(marker)', 'miller2_Biodiversity(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_EnviromentalSustainability(marker)', 'miller2_CountryRegionPercent', 'miller2_FiscalYear', 'miller2_SectorPercent']",0.5,0.47,0.54,N1
14640,OpenData,miller2_both_50_1_ac4_ev,Joinable,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSp', 'miller2_OrganID', 'miller2_OrganN', 'miller2_PrBrowCoID', 'miller2_CoReN', 'miller2_CounReID', 'miller2_SecID', 'miller2_SeN', 'miller2_OrgSu', 'miller2_OrgaCla', 'miller2_OrganTy', 'miller2_IndIss', 'miller2_GenEqua', 'miller2_TraDevelo', 'miller2_Biodi', 'miller2_KnowlFDev', 'miller2_UrIs', 'miller2_ConNa', 'miller2_ConID', 'miller2_YoIss', 'miller2_DisaIss', 'miller2_ICTAAToFoDevel', 'miller2_ChilIss', 'miller2_FisY', 'miller2_CouRePer', 'miller2_SecPe']",0.0,0.0,0.0,N4
14686,OpenData,miller2_vertical_1_ac2_ev,Joinable,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['AmSp', 'OrgNa', 'OrganiID', 'CoReN', 'CoRegID', 'SeNa', 'ProBroCouID', 'SecID', 'OrganiSu', 'OrganiCl', 'OrgTy', 'IndigIs', 'ConN', 'KnowFoDeve', 'ContiID', 'TraDevelo', 'Biodi', 'ICTAATFDeve', 'YoIss', 'ChIss', 'UrIs', 'GenEqua', 'DisabIs', 'CounRePe', 'SePer', 'FiY']",0.0,0.0,0.0,N2
14758,OpenData,miller2_both_50_30_ac2_ev,Joinable,33,"[0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0]","['Fiscal year', 'Sector name', 'CIDA business delivery model (old)', 'Indigenous issues (marker)', 'CountryRegion name', 'Programming process (new)', 'Section name', 'Organisation ID', 'Organisation sub-class', 'Fund centre name', 'Fund centre ID', 'Untied amount(Project-level budget)', 'Organisation name', 'Desertification (marker)', 'Biodiversity (marker)', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Regional program (marker)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Participatory development and good governance']","['AmoSp', 'UntAmPrBu', 'OrgN', 'OrganiID', 'CounRegID', 'CounRegNa', 'ProjBroCoID', 'SecNa', 'SeID', 'FCeN', 'FCeID', 'SecN', 'OrganiS', 'OrganiCl', 'IndiIss', 'YoIs', 'DisaIs', 'Biodi', 'OrgaT', 'ChIs', 'Deserti', 'KnowlFDev', 'TraDev', 'ICTAAToFoDevelo', 'CIDABuDeliMo', 'GeEq', 'ContiID', 'ConNa', 'UrIs', 'CouRePerc', 'SePe', 'ProgrPro', 'FisY']",0.32,0.33,0.31,N2
