,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
20368,OpenData,miller2_both_0_1_ac5_ev,View-Unionable,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrd', 'miller2_sctrnm', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_cntnntnm', 'miller2_cntnntd', 'miller2_gndrqlt(mrkr)', 'miller2_rgnstntp', 'miller2_rbnsss(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_thsss(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_sctrprcnt', 'miller2_cntrrgnprcnt', 'miller2_fsclr']",0.0,0.0,0.0,N5
20379,OpenData,miller2_both_0_1_ac2_av,View-Unionable,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['AmSp', 'OrgNa', 'OrgaID', 'PrBroCounID', 'CouRegN', 'CouReID', 'SeN', 'SecID', 'OrganS', 'OrganCl', 'ContID', 'ContiNa', 'Biodi', 'IndigIs', 'ChiIs', 'OrgT', 'GeEqua', 'TraDevelo', 'KnoFoDeve', 'YoIs', 'UrbIss', 'DisaIss', 'ICTAAToFoDevelo', 'SePe', 'CoRegPerc', 'FiY']",0.0,0.0,0.0,N2
20387,OpenData,miller2_both_0_50_ac4_av,View-Unionable,46,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Indigenous issues (marker)', 'CFLI (marker)', 'Programming process (new)', 'Sector ID', 'Urban issues (marker)', 'Climate change adaptation (marker)', 'Status', 'Enviromental sustainability (marker)', 'CountryRegion name', 'Organisation name', 'Fund centre name', 'PBA type', 'Climate change mitigation (marker)', 'IRTC percent', 'Organisation type', 'Maximum CIDA contribution (project-level)', 'Untied amount(Project-level budget)', 'Division ID', 'Sector percent', 'FSTC percent', 'Section ID', 'Sector name', 'Continent ID', 'Fund centre ID', 'Project number', 'Branch ID', 'Branch name', 'Division name', 'Section name', 'Regional program (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'Desertification (marker)', 'Participatory development and good governance', 'Trade development (marker)', 'Biodiversity (marker)', 'Children issues (marker)']","['miller2_AmSp', 'miller2_MaxCIDAContr', 'miller2_UntAmoProBud', 'miller2_OrgaNa', 'miller2_OrganID', 'miller2_CouRegNa', 'miller2_ProjBroCouID', 'miller2_CouReID', 'miller2_SeN', 'miller2_SeID', 'miller2_FCenID', 'miller2_FuCenNa', 'miller2_OrgaSu', 'miller2_DivID', 'miller2_OrgCla', 'miller2_ConID', 'miller2_ClChMit', 'miller2_ConNa', 'miller2_KnowlFoDeve', 'miller2_YoIss', 'miller2_GeEqu', 'miller2_IndiIss', 'miller2_Sta', 'miller2_ICTAATFoDeve', 'miller2_UrIss', 'miller2_DisaIss', 'miller2_OrgaT', 'miller2_EnviSustai', 'miller2_ClimChaAdap', 'miller2_CFLI', 'miller2_FSTCPe', 'miller2_CouRegPerc', 'miller2_SecPer', 'miller2_PBATy', 'miller2_FisY', 'miller2_PrograPr', 'miller2_IRTCPer']",0.08,0.04,1.0,N4
20396,OpenData,miller2_both_0_1_ac4_ev,View-Unionable,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSpe', 'miller2_OrgID', 'miller2_OrganNa', 'miller2_ProjBrowCouID', 'miller2_CounReNa', 'miller2_CoReID', 'miller2_SecID', 'miller2_SecN', 'miller2_OrganiSu', 'miller2_OrgaCl', 'miller2_ContiID', 'miller2_GeEq', 'miller2_ContiNa', 'miller2_ChiIss', 'miller2_UrbIss', 'miller2_OrganiTy', 'miller2_Bio', 'miller2_YouIss', 'miller2_TrDevel', 'miller2_IndIs', 'miller2_DisaIss', 'miller2_KnowFoDev', 'miller2_ICTAAToFoDeve', 'miller2_SecPe', 'miller2_CouRePer', 'miller2_FiYe']",0.0,0.0,0.0,N4
20413,OpenData,miller2_both_0_30_ac3_ev,View-Unionable,46,"[0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Sector ID', 'Climate change adaptation (marker)', 'Organisation class', 'Project Browser country ID', 'CIDA business delivery model (old)', 'Division name', 'Knowledge for development (marker)', 'Untied amount(Project-level budget)', 'Status', 'Gender equality (marker)', 'Youth issues (marker)', 'Project number', 'Programming process (new)', 'Fund centre ID', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre name', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance', 'Trade development (marker)']","['mntspnt', 'prjctnmbr', 'ntdmnt(prjct-lvlbdgt)', 'rgnstnnm', 'rgnstnd', 'prjctbrwsrcntrd', 'cntrrgnnm', 'cntrrgnd', 'sctrd', 'sctrnm', 'fndcntrd', 'rgnstnsb-clss', 'dvsnnm', 'rgnstnclss', 'cntnntnm', 'cntnntd', 'rgnstntp', 'ctstlfrdvlpmnt(mrkr)', 'dsbltsss(mrkr)', 'gndrqlt(mrkr)', 'ndgnssss(mrkr)', 'rbnsss(mrkr)', 'thsss(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'stts', 'chldrnsss(mrkr)', 'bdvrst(mrkr)', 'clmtchngdpttn(mrkr)', 'cdbsnssdlvrmdl(ld)', 'cntrrgnprcnt', 'sctrprcnt', 'prgrmmngprcss(nw)', 'fsclr']",0.33,0.2,1.0,N3
20428,OpenData,miller2_both_0_30_ac1_av,View-Unionable,46,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['Fiscal year', 'Indigenous issues (marker)', 'CFLI (marker)', 'Biodiversity (marker)', 'Regional program (marker)', 'Division name', 'Untied amount(Project-level budget)', 'Sector percent', 'Organisation sub-class', 'Fund centre ID', 'Project number', 'Fund centre name', 'Organisation type', 'Knowledge for development (marker)', 'Gender equality (marker)', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Section ID', 'Section name', 'FSTC percent', 'IRTC percent', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_ProjectNumber', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_ProjectBrowserCountryID', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_SectorName', 'miller2_SectorID', 'miller2_FundCentreID', 'miller2_FundCentreName', 'miller2_OrganisationSub-class', 'miller2_DivisionName', 'miller2_ContinentID', 'miller2_OrganisationClass', 'miller2_DisabilityIssues(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_ContinentName', 'miller2_TradeDevelopment(marker)', 'miller2_Biodiversity(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_OrganisationType', 'miller2_UrbanIssues(marker)', 'miller2_YouthIssues(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_CountryRegionPercent', 'miller2_CFLI(marker)', 'miller2_SectorPercent', 'miller2_RegionalProgram(marker)', 'miller2_FiscalYear']",0.55,0.4,0.86,N1
20526,OpenData,miller2_both_0_30_ac5_av,View-Unionable,46,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Branch ID', 'Organisation sub-class', 'Continent ID', 'Sector percent', 'Sector name', 'Status', 'Project number', 'Climate change mitigation (marker)', 'Gender equality (marker)', 'Participatory development and good governance', 'Maximum CIDA contribution (project-level)', 'Regional program (marker)', 'Section ID', 'Untied amount(Project-level budget)', 'Branch name', 'Division ID', 'Division name', 'Section name', 'Fund centre ID', 'Fund centre name', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Trade development (marker)', 'Biodiversity (marker)']","['miller2_mntspnt', 'miller2_prjctnmbr', 'miller2_mxmmcdcntrbtn(prjct-lvl)', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrd', 'miller2_sctrnm', 'miller2_sctnd', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_cntnntd', 'miller2_rgnstntp', 'miller2_brnchd', 'miller2_chldrnsss(mrkr)', 'miller2_cntnntnm', 'miller2_thsss(mrkr)', 'miller2_clmtchngmtgtn(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_stts', 'miller2_rgnlprgrm(mrkr)', 'miller2_sctrprcnt', 'miller2_fsclr']",0.0,0.0,0.0,N5
20551,OpenData,miller2_both_0_50_ec_av,View-Unionable,47,[1],[1],"['Fiscal year', 'Trade development (marker)', 'Bilateral aid (international marker)', 'Organisation sub-class', 'Section ID', 'Regional program (marker)', 'Children issues (marker)', 'ICT as a tool for development (marker)', 'Biodiversity (marker)', 'CountryRegion name', 'Amount spent', 'Indigenous issues (marker)', 'CountryRegion percent', 'Organisation type', 'Status', 'FSTC percent', 'Urban issues (marker)', 'Continent ID', 'Enviromental sustainability (marker)', 'Branch ID', 'CIDA business delivery model (old)', 'Programming process (new)', 'Youth issues (marker)', 'Desertification (marker)', 'IRTC percent', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Division ID', 'Division name', 'Section name', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'CFLI (marker)', 'PBA type', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)']",['Status'],1.0,1.0,1.0,N0
20599,OpenData,miller2_both_0_1_ac2_ev,View-Unionable,47,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['AmSp', 'OrganN', 'OrganID', 'PrBrCounID', 'CoReNa', 'CounRegID', 'SeN', 'SeID', 'OrganiSu', 'OrganCla', 'ConID', 'IndigIss', 'KnoFoDevelo', 'ContN', 'OrganT', 'YouIs', 'Biodi', 'TrDevel', 'UrbIss', 'DisaIss', 'GenEqu', 'ChilIss', 'ICTAATFoDeve', 'CouRegPe', 'SePerc', 'FiY']",0.0,0.0,0.0,N2
20694,OpenData,miller2_both_0_1_ac5_ev,View-Unionable,47,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrnm', 'miller2_sctrd', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_cntnntnm', 'miller2_cntnntd', 'miller2_gndrqlt(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_thsss(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_rgnstntp', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_sctrprcnt', 'miller2_cntrrgnprcnt', 'miller2_fsclr']",0.0,0.0,0.0,N5
20720,OpenData,miller2_both_0_50_ec_ev,View-Unionable,47,[1],[1],"['Fiscal year', 'Continent ID', 'Division ID', 'Disability issues (marker)', 'Youth issues (marker)', 'Branch ID', 'Gender equality (marker)', 'Project Browser country ID', 'Organisation class', 'Continent name', 'CountryRegion percent', 'Division name', 'Status', 'Participatory development and good governance', 'CFLI (marker)', 'Organisation type', 'CountryRegion name', 'Amount spent', 'Bilateral aid (international marker)', 'Project number', 'ICT as a tool for development (marker)', 'Biodiversity (marker)', 'Indigenous issues (marker)', 'Section ID', 'Regional program (marker)', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Section name', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CIDA business delivery model (old)', 'Programming process (new)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)']",['Status'],1.0,1.0,1.0,N0
20737,OpenData,miller2_both_0_1_ac3_ev,View-Unionable,47,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['mntspnt', 'rgnstnd', 'rgnstnnm', 'prjctbrwsrcntrd', 'cntrrgnnm', 'cntrrgnd', 'sctrd', 'sctrnm', 'rgnstnsb-clss', 'rgnstnclss', 'cntnntnm', 'cntnntd', 'chldrnsss(mrkr)', 'bdvrst(mrkr)', 'gndrqlt(mrkr)', 'rbnsss(mrkr)', 'ndgnssss(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'trddvlpmnt(mrkr)', 'thsss(mrkr)', 'dsbltsss(mrkr)', 'rgnstntp', 'ctstlfrdvlpmnt(mrkr)', 'sctrprcnt', 'cntrrgnprcnt', 'fsclr']",0.0,0.0,0.0,N3
20757,OpenData,miller2_both_0_30_ac1_av,View-Unionable,47,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]","['Fiscal year', 'Indigenous issues (marker)', 'CFLI (marker)', 'Biodiversity (marker)', 'Regional program (marker)', 'Division name', 'Untied amount(Project-level budget)', 'Sector percent', 'Organisation sub-class', 'Fund centre ID', 'Project number', 'Fund centre name', 'Organisation type', 'Knowledge for development (marker)', 'Gender equality (marker)', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Section ID', 'Section name', 'FSTC percent', 'IRTC percent', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_ProjectNumber', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_ProjectBrowserCountryID', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_SectorName', 'miller2_SectorID', 'miller2_FundCentreID', 'miller2_FundCentreName', 'miller2_OrganisationSub-class', 'miller2_DivisionName', 'miller2_OrganisationClass', 'miller2_ChildrenIssues(marker)', 'miller2_YouthIssues(marker)', 'miller2_ContinentName', 'miller2_ContinentID', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_UrbanIssues(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_Biodiversity(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_GenderEquality(marker)', 'miller2_OrganisationType', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_SectorPercent', 'miller2_CountryRegionPercent', 'miller2_RegionalProgram(marker)', 'miller2_CFLI(marker)', 'miller2_FiscalYear']",0.48,0.33,0.83,N1
20789,OpenData,miller2_both_0_70_ac1_av,View-Unionable,47,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['Fiscal year', 'Maximum CIDA contribution (project-level)', 'Sector percent', 'Untied amount(Project-level budget)', 'Branch name', 'Indigenous issues (marker)', 'IRTC percent', 'Organisation ID', 'Branch ID', 'Disability issues (marker)', 'Bilateral aid (international marker)', 'Fund centre name', 'Gender equality (marker)', 'Status', 'Continent name', 'Youth issues (marker)', 'Fund centre ID', 'Biodiversity (marker)', 'Climate change mitigation (marker)', 'Section name', 'Children issues (marker)', 'Enviromental sustainability (marker)', 'Trade development (marker)', 'Organisation class', 'Project number', 'Urban issues (marker)', 'Amount spent', 'ICT as a tool for development (marker)', 'PBA type', 'Organisation name', 'Organisation sub-class', 'Organisation type', 'Desertification (marker)', 'Participatory development and good governance', 'Continent ID', 'Division ID', 'Division name', 'Section ID', 'Regional program (marker)', 'FSTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)']","['miller2_AmountSpent', 'miller2_ProjectNumber', 'miller2_MaximumCIDAContribution(project-level)', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_ProjectBrowserCountryID', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_SectorName', 'miller2_SectorID', 'miller2_FundCentreName', 'miller2_FundCentreID', 'miller2_SectionName', 'miller2_OrganisationSub-class', 'miller2_OrganisationClass', 'miller2_BranchID', 'miller2_ContinentID', 'miller2_BranchName', 'miller2_Biodiversity(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_ContinentName', 'miller2_TradeDevelopment(marker)', 'miller2_UrbanIssues(marker)', 'miller2_OrganisationType', 'miller2_IndigenousIssues(marker)', 'miller2_YouthIssues(marker)', 'miller2_Desertification(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_ClimateChangeMitigation(marker)', 'miller2_ParticipatoryDevelopmentAndGoodGovernance', 'miller2_GenderEquality(marker)', 'miller2_EnviromentalSustainability(marker)', 'miller2_Status', 'miller2_ClimateChangeAdaptation(marker)', 'miller2_BilateralAid(internationalMarker)', 'miller2_CountryRegionPercent', 'miller2_SectorPercent', 'miller2_IRTCPercent', 'miller2_PBAType', 'miller2_FiscalYear']",0.53,0.37,0.93,N1
20820,OpenData,miller2_both_0_1_ac5_av,View-Unionable,47,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrnm', 'miller2_sctrd', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_cntnntd', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_thsss(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_cntnntnm', 'miller2_gndrqlt(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_rgnstntp', 'miller2_cntrrgnprcnt', 'miller2_sctrprcnt', 'miller2_fsclr']",0.0,0.0,0.0,N5
