,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
27379,OpenData,miller2_vertical_1_ac1_av,Semantically-Joinable,62,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_ProjectBrowserCountryID', 'miller2_SectorName', 'miller2_SectorID', 'miller2_OrganisationSub-class', 'miller2_OrganisationClass', 'miller2_OrganisationType', 'miller2_ContinentID', 'miller2_DisabilityIssues(marker)', 'miller2_ContinentName', 'miller2_IndigenousIssues(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_Biodiversity(marker)', 'miller2_YouthIssues(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_GenderEquality(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_UrbanIssues(marker)', 'miller2_CountryRegionPercent', 'miller2_SectorPercent', 'miller2_FiscalYear']",0.0,0.0,0.0,N1
27394,OpenData,miller2_both_50_30_ac5_av,Semantically-Joinable,62,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Division ID', 'IRTC percent', 'Fund centre ID', 'Participatory development and good governance', 'Indigenous issues (marker)', 'PBA type', 'ICT as a tool for development (marker)', 'Climate change mitigation (marker)', 'Trade development (marker)', 'Urban issues (marker)', 'Organisation class', 'Branch name', 'Status', 'Organisation type', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Biodiversity (marker)']","['miller2_mntspnt', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrd', 'miller2_sctrnm', 'miller2_fndcntrd', 'miller2_rgnstnsb-clss', 'miller2_dvsnd', 'miller2_brnchnm', 'miller2_rgnstnclss', 'miller2_rgnstntp', 'miller2_pbtp', 'miller2_cntnntnm', 'miller2_cntnntd', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_clmtchngmtgtn(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_thsss(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_dsbltsss(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_stts', 'miller2_sctrprcnt', 'miller2_cntrrgnprcnt', 'miller2_fsclr', 'miller2_rtcprcnt']",0.0,0.0,0.0,N5
27407,OpenData,miller2_both_50_50_ac4_av,Semantically-Joinable,62,"[0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Maximum CIDA contribution (project-level)', 'ICT as a tool for development (marker)', 'Continent ID', 'Enviromental sustainability (marker)', 'Programming process (new)', 'Division name', 'Organisation ID', 'Bilateral aid (international marker)', 'Participatory development and good governance', 'Urban issues (marker)', 'Organisation type', 'Trade development (marker)', 'Organisation name', 'Climate change adaptation (marker)', 'Knowledge for development (marker)', 'Fund centre name', 'CountryRegion ID', 'CountryRegion name', 'Climate change mitigation (marker)', 'PBA type', 'Children issues (marker)', 'Section ID', 'Section name', 'Division ID', 'Project number', 'Status', 'Branch ID', 'Branch name', 'Regional program (marker)', 'Fund centre ID', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Desertification (marker)', 'Biodiversity (marker)']","['miller2_AmoSp', 'miller2_MaxCIDACont', 'miller2_OrgaNa', 'miller2_OrganiID', 'miller2_CoReNa', 'miller2_SeID', 'miller2_CoRegID', 'miller2_ProjBrCoID', 'miller2_SeNa', 'miller2_FuCenN', 'miller2_SectN', 'miller2_SectID', 'miller2_OrganSu', 'miller2_DiID', 'miller2_DiNa', 'miller2_OrganCl', 'miller2_PBAT', 'miller2_ConN', 'miller2_YoIss', 'miller2_GeEqu', 'miller2_UrIs', 'miller2_DisaIss', 'miller2_ContID', 'miller2_OrganiTy', 'miller2_ChiIs', 'miller2_ICTAATFDevel', 'miller2_IndiIss', 'miller2_PartDeveAGoGover', 'miller2_TraDevel', 'miller2_KnoFDevel', 'miller2_EnvSustain', 'miller2_CliChMitig', 'miller2_ClimChaAda', 'miller2_BilatAiMar', 'miller2_SecPerc', 'miller2_CoRegPer', 'miller2_ProgProc', 'miller2_FiYe']",0.08,0.04,1.0,N4
27412,OpenData,miller2_both_50_1_ac3_av,Semantically-Joinable,62,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['mntspnt', 'rgnstnnm', 'rgnstnd', 'cntrrgnnm', 'prjctbrwsrcntrd', 'cntrrgnd', 'sctrd', 'sctrnm', 'rgnstnsb-clss', 'rgnstnclss', 'cntnntnm', 'thsss(mrkr)', 'rgnstntp', 'bdvrst(mrkr)', 'chldrnsss(mrkr)', 'ndgnssss(mrkr)', 'rbnsss(mrkr)', 'trddvlpmnt(mrkr)', 'dsbltsss(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'cntnntd', 'gndrqlt(mrkr)', 'cntrrgnprcnt', 'sctrprcnt', 'fsclr']",0.67,1.0,0.5,N3
27433,OpenData,miller2_vertical_30_ac1_av,Semantically-Joinable,62,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Fiscal year', 'Section name', 'IRTC percent', 'Knowledge for development (marker)', 'Participatory development and good governance', 'Section ID', 'Trade development (marker)', 'PBA type', 'Desertification (marker)', 'Sector name', 'Gender equality (marker)', 'Status', 'Sector percent', 'Organisation type', 'Organisation class', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)']","['miller2_AmountSpent', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_CountryRegionID', 'miller2_CountryRegionName', 'miller2_SectorID', 'miller2_ProjectBrowserCountryID', 'miller2_SectorName', 'miller2_SectionID', 'miller2_SectionName', 'miller2_OrganisationSub-class', 'miller2_PBAType', 'miller2_OrganisationClass', 'miller2_GenderEquality(marker)', 'miller2_ParticipatoryDevelopmentAndGoodGovernance', 'miller2_OrganisationType', 'miller2_ContinentID', 'miller2_YouthIssues(marker)', 'miller2_ContinentName', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_Biodiversity(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_UrbanIssues(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_Desertification(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_Status', 'miller2_CountryRegionPercent', 'miller2_IRTCPercent', 'miller2_SectorPercent', 'miller2_FiscalYear']",0.55,0.6,0.5,N1
27470,OpenData,miller2_both_50_30_ec_av,Semantically-Joinable,62,[1],[1],"['Fiscal year', 'Organisation type', 'Branch name', 'Branch ID', 'CountryRegion ID', 'Climate change adaptation (marker)', 'Youth issues (marker)', 'Sector ID', 'Status', 'Disability issues (marker)', 'Children issues (marker)', 'Fund centre name', 'FSTC percent', 'Amount spent', 'Biodiversity (marker)', 'Project number', 'Maximum CIDA contribution (project-level)', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Untied amount(Project-level budget)', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)']",['Status'],1.0,1.0,1.0,N0
27471,OpenData,miller2_vertical_30_ac2_av,Semantically-Joinable,62,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]","['Fiscal year', 'Biodiversity (marker)', 'Continent ID', 'Participatory development and good governance', 'Regional program (marker)', 'Fund centre name', 'Indigenous issues (marker)', 'CountryRegion percent', 'Desertification (marker)', 'Amount spent', 'Continent name', 'Branch name', 'Programming process (new)', 'Organisation class', 'Knowledge for development (marker)', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Fund centre ID', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)']","['AmoSp', 'OrgID', 'OrganN', 'CoRegNa', 'FCeNa', 'CouRegID', 'ProjBroCoID', 'SeID', 'SeNa', 'OrganiS', 'OrganiCla', 'BraNa', 'OrgT', 'ContID', 'ContiN', 'GenEq', 'ICTAAToFDevel', 'ClimChaMiti', 'ChiIs', 'YouIs', 'ParticDevAnGoGov', 'Deserti', 'IndIss', 'Biod', 'TraDevel', 'KnowFDev', 'UrbIs', 'DisIss', 'RegiProg', 'CouRegPe', 'SePer', 'ProProc', 'FiYe']",0.47,0.47,0.47,N2
27486,OpenData,miller2_vertical_30_ac5_av,Semantically-Joinable,62,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Enviromental sustainability (marker)', 'Biodiversity (marker)', 'Branch name', 'Project Browser country ID', 'Maximum CIDA contribution (project-level)', 'Sector name', 'Section name', 'Project number', 'Gender equality (marker)', 'Amount spent', 'Fund centre name', 'Trade development (marker)', 'Organisation type', 'Untied amount(Project-level budget)', 'Status', 'Branch ID', 'Division ID', 'Division name', 'Section ID', 'Regional program (marker)', 'Fund centre ID', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_prjctnmbr', 'miller2_mxmmcdcntrbtn(prjct-lvl)', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_fndcntrnm', 'miller2_sctrnm', 'miller2_prjctbrwsrcntrd', 'miller2_sctrd', 'miller2_sctnnm', 'miller2_rgnstnsb-clss', 'miller2_brnchnm', 'miller2_rgnstntp', 'miller2_rgnstnclss', 'miller2_cntnntnm', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_cntnntd', 'miller2_trddvlpmnt(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_thsss(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_nvrmntlsstnblt(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_sctrprcnt', 'miller2_fsclr']",0.0,0.0,0.0,N5
27517,OpenData,miller2_vertical_50_ac2_av,Semantically-Joinable,63,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]","['Fiscal year', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Organisation ID', 'Bilateral aid (international marker)', 'Branch name', 'CountryRegion ID', 'Project Browser country ID', 'Project number', 'Section name', 'Maximum CIDA contribution (project-level)', 'Programming process (new)', 'PBA type', 'CIDA business delivery model (old)', 'Amount spent', 'ICT as a tool for development (marker)', 'Trade development (marker)', 'Organisation name', 'Climate change mitigation (marker)', 'Participatory development and good governance', 'Organisation sub-class', 'CountryRegion name', 'Continent name', 'Biodiversity (marker)', 'Section ID', 'Status', 'Branch ID', 'Division ID', 'Division name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Enviromental sustainability (marker)', 'Urban issues (marker)']","['AmoSpe', 'PrNu', 'MaCIDACon', 'OrganiID', 'OrgaN', 'CoReN', 'CoRegID', 'PrBroCoID', 'SecNa', 'SecID', 'SeN', 'OrgaSu', 'OrganTy', 'BraNa', 'ContID', 'PartDevAGGover', 'Bio', 'OrganCla', 'KnoFoDeve', 'PBAT', 'TrDevelo', 'GenEq', 'ContN', 'ClimChMitig', 'ICTAATFoDeve', 'ChIss', 'IndIs', 'Desertif', 'DisaIs', 'ClChAdapt', 'YouIss', 'CIDABusiDeliMo', 'CouRegPerc', 'BilAMa', 'SePer', 'ProgProc', 'FisYe']",0.49,0.36,0.75,N2
27532,OpenData,miller2_both_50_70_ac3_av,Semantically-Joinable,63,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'FSTC percent', 'Climate change mitigation (marker)', 'Project number', 'Section name', 'Organisation sub-class', 'Organisation type', 'Participatory development and good governance', 'Disability issues (marker)', 'CountryRegion name', 'Urban issues (marker)', 'Organisation name', 'Regional program (marker)', 'Enviromental sustainability (marker)', 'Organisation class', 'Fund centre name', 'CountryRegion percent', 'ICT as a tool for development (marker)', 'Amount spent', 'PBA type', 'Branch name', 'Indigenous issues (marker)', 'Continent ID', 'Sector ID', 'Maximum CIDA contribution (project-level)', 'IRTC percent', 'Status', 'Biodiversity (marker)', 'Fund centre ID', 'Organisation ID', 'Gender equality (marker)', 'Division ID', 'Children issues (marker)', 'Youth issues (marker)', 'Sector name', 'Branch ID', 'Division name', 'Section ID', 'Untied amount(Project-level budget)', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)']","['mntspnt', 'prjctnmbr', 'mxmmcdcntrbtn(prjct-lvl)', 'rgnstnd', 'rgnstnnm', 'cntrrgnnm', 'cntrrgnd', 'prjctbrwsrcntrd', 'sctrnm', 'sctrd', 'fndcntrd', 'fndcntrnm', 'sctnnm', 'rgnstnsb-clss', 'dvsnd', 'brnchnm', 'rgnstnclss', 'cntnntnm', 'pbtp', 'rgnstntp', 'bdvrst(mrkr)', 'ndgnssss(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'thsss(mrkr)', 'cntnntd', 'dsbltsss(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'knwldgfrdvlpmnt(mrkr)', 'gndrqlt(mrkr)', 'clmtchngmtgtn(mrkr)', 'trddvlpmnt(mrkr)', 'chldrnsss(mrkr)', 'nvrmntlsstnblt(mrkr)', 'dsrtfctn(mrkr)', 'rbnsss(mrkr)', 'stts', 'clmtchngdpttn(mrkr)', 'cntrrgnprcnt', 'sctrprcnt', 'rgnlprgrm(mrkr)', 'fstcprcnt', 'fsclr', 'rtcprcnt']",0.21,0.11,1.0,N3
27545,OpenData,miller2_both_50_30_ac3_av,Semantically-Joinable,63,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Climate change adaptation (marker)', 'FSTC percent', 'CountryRegion percent', 'Branch name', 'CIDA business delivery model (old)', 'Division ID', 'CountryRegion name', 'CFLI (marker)', 'Enviromental sustainability (marker)', 'Status', 'Project Browser country ID', 'Programming process (new)', 'IRTC percent', 'Knowledge for development (marker)', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance', 'Trade development (marker)', 'Biodiversity (marker)', 'Urban issues (marker)']","['mntspnt', 'rgnstnd', 'rgnstnnm', 'cntrrgnnm', 'prjctbrwsrcntrd', 'cntrrgnd', 'sctrd', 'sctrnm', 'rgnstnsb-clss', 'dvsnd', 'brnchnm', 'rgnstnclss', 'cntnntnm', 'chldrnsss(mrkr)', 'dsbltsss(mrkr)', 'rgnstntp', 'cntnntd', 'knwldgfrdvlpmnt(mrkr)', 'thsss(mrkr)', 'ndgnssss(mrkr)', 'gndrqlt(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'stts', 'nvrmntlsstnblt(mrkr)', 'clmtchngdpttn(mrkr)', 'cdbsnssdlvrmdl(ld)', 'cfl(mrkr)', 'sctrprcnt', 'cntrrgnprcnt', 'fstcprcnt', 'fsclr', 'prgrmmngprcss(nw)', 'rtcprcnt']",0.11,0.07,0.33,N3
27553,OpenData,miller2_vertical_1_ac5_av,Semantically-Joinable,63,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrd', 'miller2_prjctbrwsrcntrd', 'miller2_sctrnm', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_cntnntd', 'miller2_cntnntnm', 'miller2_dsbltsss(mrkr)', 'miller2_rgnstntp', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_thsss(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_sctrprcnt', 'miller2_fsclr']",0.0,0.0,0.0,N5
27554,OpenData,miller2_vertical_30_ac2_av,Semantically-Joinable,63,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0]","['Fiscal year', 'Biodiversity (marker)', 'Continent ID', 'Participatory development and good governance', 'Regional program (marker)', 'Fund centre name', 'Indigenous issues (marker)', 'CountryRegion percent', 'Desertification (marker)', 'Amount spent', 'Continent name', 'Branch name', 'Programming process (new)', 'Organisation class', 'Knowledge for development (marker)', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Fund centre ID', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)']","['AmoSp', 'OrgID', 'OrganN', 'CoRegNa', 'FCeNa', 'CouRegID', 'SeNa', 'ProjBroCoID', 'SeID', 'OrganiS', 'BraNa', 'OrgT', 'OrganiCla', 'TraDevel', 'ContiN', 'ContID', 'ICTAAToFDevel', 'DisIss', 'KnowFDev', 'ParticDevAnGoGov', 'ClimChaMiti', 'UrbIs', 'IndIss', 'Deserti', 'YouIs', 'ChiIs', 'Biod', 'GenEq', 'RegiProg', 'SePer', 'CouRegPe', 'ProProc', 'FiYe']",0.5,0.4,0.67,N2
27564,OpenData,miller2_vertical_30_ac3_av,Semantically-Joinable,63,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Youth issues (marker)', 'CountryRegion ID', 'Amount spent', 'Sector name', 'CountryRegion name', 'Enviromental sustainability (marker)', 'Organisation ID', 'Branch name', 'Programming process (new)', 'CountryRegion percent', 'Fund centre ID', 'Regional program (marker)', 'Project Browser country ID', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)']","['mntspnt', 'prjctnmbr', 'rgnstnnm', 'rgnstnd', 'cntrrgnd', 'cntrrgnnm', 'fndcntrd', 'sctrnm', 'prjctbrwsrcntrd', 'sctrd', 'rgnstnsb-clss', 'brnchnm', 'rgnstnclss', 'cntnntnm', 'rgnstntp', 'prtcptrdvlpmntndgdgvrnnc', 'ndgnssss(mrkr)', 'chldrnsss(mrkr)', 'dsbltsss(mrkr)', 'trddvlpmnt(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'cntnntd', 'bdvrst(mrkr)', 'thsss(mrkr)', 'gndrqlt(mrkr)', 'rbnsss(mrkr)', 'nvrmntlsstnblt(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'cntrrgnprcnt', 'sctrprcnt', 'rgnlprgrm(mrkr)', 'fsclr', 'prgrmmngprcss(nw)']",0.22,0.13,0.67,N3
